TIME,MODE,SPEED,VALUE,TEMPERATURE,HUMIDITY
14:21:31,LCD,1,44,29,92
14:21:32,LCD,1,1422,29,92
14:21:33,LCD,1,772,29,92
14:21:34,LCD,1,6598,29,92
14:21:36,LCD,1,9307,29,92
14:21:37,LCD,1,7272,29,92
14:21:38,LCD,1,3070,29,92
14:21:45,LCD,1,0,29,92
14:21:46,LCD,1,1298,29,92
14:21:47,LCD,1,6298,29,92
14:21:49,LCD,1,060,29,92
14:21:53,LCD,1,0745,29,92
14:21:54,LCD,1,820,29,92
14:21:55,LCD,1,923,29,92
14:21:56,LCD,1,4415,29,92
14:22:02,LCD,1,2,29,91
14:22:03,LCD,1,2,29,91
14:22:04,LCD,1,2,29,91
14:22:10,LCD,1,1,29,91
14:22:15,LCD,1,519,29,91
14:22:16,LCD,1,0741,29,91
14:22:18,LCD,1,4,29,91
14:22:22,LCD,1,4,29,91
14:22:23,LCD,1,1,29,91
14:22:30,LCD,1,44,29,91
14:22:34,LCD,1,21,29,91
14:22:35,LCD,1,780,29,91
14:22:36,LCD,1,7,29,91
14:22:39,LCD,1,718,29,91
14:22:42,LCD,1,18,29,91
14:23:36,LCD,1,794,29,92
14:23:36,LCD,1,794,29,92
14:23:36,LCD,1,794,29,92
14:23:36,LCD,1,794,29,92
14:23:37,LCD,1,374,29,92
14:23:39,LCD,1,1902,29,92
14:23:40,LCD,1,7090,29,92
14:23:41,LCD,1,952,29,92
14:23:42,LCD,1,708,29,92
14:23:43,LCD,1,7438,29,92
14:23:44,LCD,1,7233,29,92
14:23:45,LCD,1,6301,29,92
14:23:46,LCD,1,6892,29,92
14:23:47,LCD,1,7988,29,92
14:23:48,LCD,1,595,29,92
14:23:49,LCD,1,0521,29,92
14:23:50,LCD,1,099,29,92
14:23:51,LCD,1,5913,29,92
14:23:53,LCD,1,506,29,92
14:23:54,LCD,1,817,29,92
14:23:55,LCD,1,256,29,92
14:23:56,LCD,1,711,29,92
14:23:57,LCD,1,077,29,92
14:23:58,LCD,1,001,29,92
14:23:59,LCD,1,411,29,92
14:24:00,LCD,1,585,29,92
14:24:01,LCD,1,2,29,92
14:24:02,LCD,1,5307,29,92
14:24:03,LCD,1,6570,29,92
14:24:04,LCD,1,2406,29,92
14:24:05,LCD,1,232,29,92
14:24:06,LCD,1,682,29,92
14:24:08,LCD,1,2017,29,92
14:24:09,LCD,1,405,29,92
14:24:10,LCD,1,827,29,92
14:24:11,LCD,1,2203,29,92
14:24:12,LCD,1,3768,29,92
14:24:13,LCD,1,97,29,92
14:24:14,LCD,1,993,29,92
14:24:15,LCD,1,8117,29,92
14:24:16,LCD,1,3784,29,92
14:24:17,LCD,1,4268,29,92
14:24:18,LCD,1,3558,29,92
14:24:19,LCD,1,2161,29,92
14:24:20,LCD,1,4508,29,92
14:24:22,LCD,1,7261,29,92
14:24:23,LCD,1,4154,29,92
14:24:24,LCD,1,2453,29,92
14:24:25,LCD,1,7235,29,92
14:24:26,LCD,1,5020,29,92
14:24:27,LCD,1,9908,29,92
14:24:28,LCD,1,4942,29,92
14:24:29,LCD,1,3433,29,92
14:24:30,LCD,1,1294,29,92
14:24:31,LCD,1,4402,29,92
14:24:32,LCD,1,3474,29,92
14:24:34,LCD,1,8580,29,91
14:24:35,LCD,1,1885,29,91
14:24:37,LCD,1,3904,29,91
14:24:38,LCD,1,8627,29,91
14:24:39,LCD,1,3572,29,91
14:24:40,LCD,1,2161,29,91
14:24:41,LCD,1,2029,29,91
14:24:42,LCD,1,5968,29,91
14:24:43,LCD,1,6120,29,91
14:24:44,LCD,1,2920,29,91
14:24:45,LCD,1,8542,29,91
14:24:46,LCD,1,7682,29,91
14:24:47,LCD,1,8246,29,91
14:24:48,LCD,1,2903,29,91
14:24:49,LCD,1,9312,29,91
14:24:50,LCD,1,4163,29,91
14:24:52,LCD,1,8801,29,91
14:24:53,LCD,1,7358,29,91
14:24:54,LCD,1,9651,29,91
14:24:55,LCD,1,2853,29,91
14:27:49,LED,1,2,29,92
14:27:51,LED,1,6272,29,92
14:27:51,LED,1,7152,29,92
14:27:52,LED,1,550,29,92
14:27:59,LED,1,555,29,92
14:28:00,LED,1,93,29,92
14:28:00,LED,1,239,29,92
14:28:02,LED,1,2,29,92
14:28:03,LED,1,2273,29,92
14:28:03,LED,1,9843,29,92
14:28:04,LED,1,2660,29,92
14:28:04,LED,1,4708,29,92
14:28:05,LED,1,802,29,92
14:28:06,LED,1,3732,29,92
14:28:06,LED,1,4037,29,92
14:28:07,LED,1,8084,29,92
14:28:07,LED,1,9936,29,92
14:28:08,LED,1,5763,29,92
14:28:08,LED,1,4083,29,92
14:28:09,LED,1,3190,29,92
14:28:09,LED,1,7506,29,92
14:28:18,LED,2.0,6524,29,92
14:28:19,LED,2.0,7775,29,92
14:28:20,LED,2.0,784,29,92
14:28:21,LED,2.0,4959,29,92
14:28:22,LED,2.0,5372,29,92
14:28:24,LED,2.0,5335,29,92
14:28:25,LED,2.0,2667,29,92
14:28:26,LED,2.0,9087,29,92
14:28:27,LED,2.0,2274,29,92
14:28:28,LED,2.0,2726,29,92
14:28:29,LED,2.0,1338,29,92
14:28:30,LED,2.0,8190,29,92
14:28:31,LED,2.0,5814,29,92
14:28:32,LED,2.0,4519,29,92
14:28:34,LED,2.0,4286,29,92
14:28:36,LED,2.0,4591,30,91
14:28:37,LED,2.0,3986,30,91
14:28:38,LED,2.0,6262,30,91
14:28:39,LED,2.0,4135,30,91
14:28:40,LED,2.0,3427,30,91
14:28:41,LED,2.0,2263,30,91
14:28:43,LED,2.0,3856,30,91
14:28:44,LED,2.0,8070,30,91
14:28:45,LED,2.0,7849,30,91
14:28:46,LED,2.0,2817,30,91
14:28:47,LED,2.0,4467,30,91
14:28:48,LED,2.0,1083,30,91
14:28:49,LED,2.0,6925,30,91
14:28:50,LED,2.0,6259,30,91
14:28:51,LED,2.0,8602,30,91
14:28:53,LED,2.0,6802,30,91
14:28:55,LED,2.0,2,30,91
14:28:56,LED,2.0,8,30,91
14:28:57,LED,2.0,046,30,91
14:28:58,LED,2.0,2233,30,91
14:29:00,LED,2.0,2803,30,91
14:29:01,LED,2.0,2824,30,91
14:29:02,LED,2.0,1199,30,91
14:32:23,LED,1,7,29,92
14:32:24,LED,1,9404,29,92
14:32:24,LED,1,3222,29,92
14:32:25,LED,1,7950,29,92
14:32:25,LED,1,8842,29,92
14:32:26,LED,1,9195,29,92
14:32:27,LED,1,1441,29,92
14:32:27,LED,1,4260,29,92
14:32:28,LED,1,9315,29,92
14:32:28,LED,1,4838,29,92
14:32:29,LED,1,8805,29,92
14:32:29,LED,1,416,29,92
14:32:30,LED,1,458,29,92
14:32:30,LED,1,9911,29,92
14:32:31,LED,1,7170,29,92
14:32:32,LED,1,6019,29,92
14:32:32,LED,1,88,29,92
14:32:33,LED,1,9353,29,92
14:32:33,LED,1,872,29,92
14:32:34,LED,1,4393,29,92
14:32:35,LED,1,6878,29,92
14:32:35,LED,1,7294,29,92
14:32:36,LED,1,2847,29,92
14:32:36,LED,1,4883,29,92
14:32:38,LED,1,7233,29,92
14:32:38,LED,1,3249,29,92
14:32:39,LED,1,6122,29,92
14:32:40,LED,1,2098,29,92
14:32:40,LED,1,2758,29,92
14:32:41,LED,1,4806,29,92
14:32:41,LED,1,6320,29,92
14:32:42,LED,1,3569,29,92
14:32:42,LED,1,5924,29,92
14:32:43,LED,1,4411,29,92
14:32:44,LED,1,3245,29,92
14:32:44,LED,1,1030,29,92
14:32:45,LED,1,7052,29,92
14:32:45,LED,1,4200,29,92
14:32:46,LED,1,1329,29,92
14:32:46,LED,1,5595,29,92
14:32:47,LED,1,3442,29,92
14:32:47,LED,1,4,29,92
14:32:48,LED,1,2609,29,92
14:32:49,LED,1,8052,29,92
14:55:29,LCD,1,4,30,92
14:55:29,LCD,1,4,30,92
14:55:29,LCD,1,4,30,92
14:55:29,LCD,1,4,30,92
14:55:30,LCD,1,4,30,92
14:55:31,LCD,1,4,30,92
14:55:32,LCD,1,4,30,92
14:55:33,LCD,1,4,30,92
14:55:34,LCD,1,4,30,92
14:55:36,LCD,1,4,30,92
14:55:37,LCD,1,4,30,92
14:55:38,LCD,1,4,30,92
14:55:39,LCD,1,4,30,92
14:55:40,LCD,1,4,30,92
14:55:41,LCD,1,4,30,92
14:55:42,LCD,1,4,30,92
14:55:43,LCD,1,4,30,92
14:55:44,LCD,1,4,30,92
14:55:45,LCD,1,4,30,92
14:55:58,LCD,1,1,30,92
14:56:03,LCD,1,2,30,92
14:56:05,LCD,1,4,30,92
14:56:06,LCD,1,67,30,92
14:56:09,LCD,1,1486,30,92
14:56:10,LCD,1,9885,30,92
14:56:11,LCD,1,4580,30,92
14:56:12,LCD,1,5404,30,92
14:56:13,LCD,1,7859,30,92
14:56:14,LCD,1,9179,30,92
14:56:15,LCD,1,44,30,92
14:56:16,LCD,1,4,30,92
14:56:17,LCD,1,4,30,92
14:56:19,LCD,1,22,30,92
14:56:22,LCD,1,717,30,92
14:56:36,LCD,1,762,30,92
14:56:37,LCD,1,7725,30,92
14:56:38,LCD,1,6181,30,92
14:56:39,LCD,1,2132,30,92
14:56:40,LCD,1,4755,30,92
14:56:41,LCD,1,2090,30,92
14:56:42,LCD,1,7335,30,92
14:56:49,LED,1,6,30,92
14:56:50,LED,1,6,30,92
14:56:53,LED,1,2,30,92
14:56:55,LED,1,8685,30,93
14:56:56,LED,1,542,30,93
14:56:57,LED,1,55,30,93
14:56:58,LED,1,2,30,93
14:56:59,LED,1,5,30,93
14:57:00,LED,1,82,30,93
14:57:01,LED,1,600,30,93
14:57:02,LED,1,02,30,93
14:57:03,LED,1,22,30,93
14:57:05,LED,1,2,30,93
14:57:06,LED,1,50,30,93
14:57:09,LED,1,6,30,93
14:57:14,LED,1,5844,30,93
14:57:15,LED,1,555,30,93
14:57:16,LED,1,5588,30,93
14:57:17,LED,1,45,30,93
14:57:18,LED,1,75,30,93
14:57:20,LED,1,4557,30,93
14:57:21,LED,1,454,30,93
14:57:22,LED,1,58,30,93
14:57:23,LED,1,6377,30,93
14:57:24,LED,1,8807,30,93
14:57:25,LED,1,5571,30,93
14:57:27,LED,1,8548,30,93
14:57:29,LED,1,1787,30,93
14:57:30,LED,1,7355,30,93
14:57:31,LED,1,7568,30,93
14:57:33,LED,1,2958,30,93
14:57:34,LED,1,7925,30,93
14:57:35,LED,1,3874,30,93
14:57:36,LED,1,5662,30,93
14:57:37,LED,1,8512,30,93
