TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
09:19:17,LCD,1,31,98,6,6321
09:19:43,LCD,1,31,98,602,385
09:19:44,LCD,1,31,98,62,1902
09:19:44,LCD,1,31,98,7769,2019
09:19:44,LCD,1,31,98,7769,2748
09:19:45,LCD,1,31,98,7769,5885
09:19:45,LCD,1,31,98,3648,7281
09:19:45,LCD,1,31,98,3648,3946
09:19:46,LCD,1,31,98,3648,5429
09:19:46,LCD,1,31,98,3648,8795
09:19:46,LCD,1,31,98,6478,364
09:19:47,LCD,1,31,98,6478,602
09:19:47,LCD,1,31,98,6478,7769
09:19:47,LCD,1,31,98,8064,3648
09:19:48,LCD,1,31,98,8064,6478
09:19:48,LCD,1,31,98,8064,8064
09:19:49,LCD,1,31,98,399,399
09:19:50,LCD,1,31,98,2247,2247
09:19:51,LCD,1,31,98,4008,4008
09:19:52,LCD,1,31,98,4617,4617
09:19:53,LCD,1,31,98,7380,7380
09:19:54,LCD,1,31,98,2086,2086
09:19:55,LCD,1,31,98,5366,5366
09:19:56,LCD,1,31,98,7423,7423
09:19:57,LCD,1,31,98,291,291
09:19:59,LCD,1,31,98,1806,1806
09:20:00,LCD,1,31,98,4450,4450
09:20:01,LCD,1,31,98,1722,1722
09:20:02,LCD,1,31,98,5180,5180
09:20:03,LCD,1,31,98,8963,8963
09:20:04,LCD,1,31,98,3207,3207
09:20:05,LCD,1,31,98,9826,9826
09:20:06,LCD,1,31,98,2045,2045
09:20:07,LCD,1,31,98,7072,7072
09:20:08,LCD,1,31,98,469,469
09:20:09,LCD,1,31,98,8837,8837
09:20:10,LCD,1,31,98,55,955
09:20:11,LCD,1,31,98,6114,6114
09:20:13,LCD,1,31,98,3514,3514
09:20:14,LCD,1,31,98,3354,3354
09:20:14,LCD,1,31,98,6330,6330
09:20:15,LCD,1,31,98,5573,9573
09:20:17,LCD,1,31,98,8158,8158
09:20:18,LCD,1,31,98,5132,5132
09:20:19,LCD,1,31,98,4089,4089
09:20:20,LCD,1,31,98,780,9780
09:20:21,LCD,1,31,98,5574,9574
09:20:22,LCD,1,31,98,6335,6335
09:20:23,LCD,1,31,98,5529,5529
09:20:24,LCD,1,31,98,4411,4411
09:20:25,LCD,1,31,98,4201,4201
09:20:26,LCD,1,31,98,3361,3361
09:20:27,LCD,1,31,98,5105,5105
09:20:28,LCD,1,31,98,8832,8032
09:20:29,LCD,1,31,98,644,9644
09:20:30,LCD,1,31,98,86,5896
09:20:34,LCD,1,31,95,3534,3534
09:20:35,LCD,1,31,95,2832,2832
09:20:36,LCD,1,31,95,4591,4591
09:20:37,LCD,1,31,95,3888,3888
09:20:38,LCD,1,31,95,696,6961
09:20:39,LCD,1,31,95,5980,5980
09:20:40,LCD,1,31,95,47,2547
09:20:41,LCD,1,31,95,43,943
09:20:42,LCD,1,31,95,8,8385
09:20:43,LCD,1,31,95,961,9621
09:20:45,LCD,1,31,95,25,325
09:20:46,LCD,1,31,95,493,1493
09:20:47,LCD,1,31,95,8776,8776
09:20:48,LCD,1,31,95,8,8495
09:20:50,LCD,1,31,95,5211,5211
09:20:51,LCD,1,31,95,4824,4824
09:20:52,LCD,1,31,95,7546,7546
09:20:53,LCD,1,31,95,90,9001
09:20:54,LCD,1,31,95,1796,1796
09:20:55,LCD,1,31,95,8167,8167
09:20:56,LCD,1,31,95,5197,5197
09:20:57,LCD,0.1,31,95,33,33
09:20:58,LCD,0.1,31,95,4017,4017
09:20:58,LCD,0.1,31,95,2404,3156
09:20:59,LCD,0.1,31,95,4639,2404
09:20:59,LCD,0.1,31,95,3235,677
09:20:59,LCD,0.1,31,95,7065,4639
09:21:00,LCD,0.1,31,95,1411,6195
09:21:00,LCD,0.1,31,95,3827,3235
09:21:00,LCD,0.1,31,95,4783,1961
09:21:01,LCD,0.1,31,95,1597,7065
09:21:01,LCD,0.1,31,95,8191,4236
09:21:01,LCD,0.1,31,95,1461,1411
09:21:02,LCD,0.1,31,95,571,524
09:21:02,LCD,0.1,31,95,191,3827
09:21:02,LCD,0.1,31,95,286,3220
09:21:03,LCD,0.1,31,95,16,4783
09:21:03,LCD,0.1,31,95,555,6563
09:21:03,LCD,0.1,31,95,2510,1597
09:21:04,LCD,0.1,31,95,1217,1321
09:21:04,LCD,0.1,31,95,8344,8191
09:21:04,LCD,0.1,31,95,596,7197
09:21:05,LCD,0.1,31,95,8363,1461
09:21:05,LCD,0.1,31,95,5254,117
09:21:05,LCD,0.1,31,95,9831,5071
09:21:06,LCD,0.1,31,95,5968,1338
09:21:06,LCD,0.1,31,95,4012,1910
09:21:06,LCD,0.1,31,95,4987,6621
09:21:07,LCD,0.1,31,95,2227,2865
09:21:07,LCD,0.1,31,95,2510,1190
09:21:07,LCD,0.1,31,95,334,2145
09:21:08,LCD,0.1,31,95,89,7545
09:21:08,LCD,0.1,31,95,8745,9957
09:21:08,LCD,0.1,31,95,6608,2510
09:21:09,LCD,0.1,31,95,133,3445
09:21:09,LCD,0.1,31,95,125,7271
09:21:09,LCD,0.1,31,95,8184,716
09:21:10,LCD,0.1,31,95,5663,8344
09:21:10,LCD,0.1,31,95,5845,7277
09:21:10,LCD,0.1,31,95,7628,9596
09:21:11,LCD,0.1,31,95,4792,5087
09:21:11,LCD,0.1,31,95,962,8363
09:21:11,LCD,0.1,31,95,2520,2322
09:21:12,LCD,0.1,31,95,607,5254
09:21:12,LCD,0.1,31,95,4215,9150
09:21:12,LCD,0.1,31,95,1654,9831
09:21:13,LCD,0.1,31,95,3070,2870
09:21:13,LCD,0.1,31,95,4542,5968
09:21:13,LCD,0.1,31,95,7758,3539
09:21:14,LCD,0.1,31,95,325,4012
09:21:14,LCD,0.1,31,95,5875,1397
09:21:14,LCD,0.1,31,95,4636,4987
09:21:15,LCD,0.1,31,95,1844,8028
09:21:15,LCD,0.1,31,95,4325,2227
09:21:15,LCD,0.1,31,95,3228,5732
09:21:16,LCD,0.1,31,95,3513,2510
09:21:16,LCD,0.1,31,95,773,9629
09:21:16,LCD,0.1,31,95,60,9334
09:21:17,LCD,0.1,31,95,3342,8419
09:21:17,LCD,0.1,31,95,225,89
09:21:17,LCD,0.1,31,95,7852,302
09:21:18,LCD,0.1,31,95,3339,8745
09:21:18,LCD,0.1,31,95,262,6812
09:21:18,LCD,0.1,31,95,7746,6608
09:21:19,LCD,0.1,31,95,146,3621
09:21:19,LCD,0.1,31,95,7791,1330
09:21:19,LCD,0.1,31,95,1094,9883
09:21:20,LCD,0.1,31,95,751,9125
09:21:20,LCD,0.1,31,95,405,5571
09:21:20,LCD,0.1,31,95,6234,8184
09:21:21,LCD,0.1,31,95,19,210
09:21:21,LCD,0.1,31,95,515,5663
09:21:21,LCD,0.1,31,95,27,9362
09:21:22,LCD,0.1,31,95,1285,5845
09:21:22,LCD,0.1,31,95,7805,1228
09:21:22,LCD,0.1,31,95,3701,7628
09:21:23,LCD,0.1,31,95,1919,9269
09:21:23,LCD,0.1,31,95,214,4792
09:21:23,LCD,0.1,31,95,3528,2378
09:21:24,LCD,0.1,31,95,2380,9629
09:21:24,LCD,0.1,31,95,1441,2520
09:21:24,LCD,0.1,31,95,2097,8006
09:21:25,LCD,0.1,31,95,4259,607
09:21:25,LCD,0.1,31,95,3861,9947
09:21:25,LCD,0.1,31,95,2683,4215
09:21:26,LCD,0.1,31,95,2761,1235
09:21:26,LCD,0.1,31,95,4779,1654
09:21:26,LCD,0.1,31,95,1772,2447
09:21:27,LCD,0.1,31,95,2827,3070
09:21:27,LCD,0.1,31,95,7458,4948
09:21:27,LCD,0.1,31,95,1528,2376
09:21:28,LCD,0.1,31,95,8488,4542
09:21:28,LCD,0.1,31,95,5943,7758
09:21:28,LCD,0.1,31,95,156,1133
09:21:29,LCD,0.1,31,95,77,325
09:21:29,LCD,0.1,31,95,3414,259
09:21:29,LCD,0.1,31,95,2153,5875
09:21:30,LCD,0.1,31,95,4756,5990
09:21:30,LCD,0.1,31,95,455,4636
09:21:30,LCD,0.1,31,95,5376,5167
09:21:31,LCD,0.1,31,95,8117,1844
09:21:31,LCD,0.1,31,95,729,6391
09:21:31,LCD,0.1,31,95,2716,4325
09:21:32,LCD,0.1,31,95,1656,527
09:21:32,LCD,0.1,31,95,1656,3228
09:21:32,LCD,0.1,31,95,1656,2031
09:21:33,LCD,0.1,31,95,2705,3513
09:21:33,LCD,0.1,31,95,8757,4632
09:21:33,LCD,0.1,31,95,5907,773
09:21:34,LCD,0.1,31,95,9235,2998
09:21:34,LCD,0.1,31,95,9082,60
09:21:34,LCD,0.1,31,95,1578,5082
09:21:35,LCD,0.1,31,95,9204,3342
09:21:35,LCD,0.1,31,95,4681,2802
09:21:35,LCD,0.1,31,95,5273,225
09:21:36,LCD,0.1,31,95,4353,8622
09:21:36,LCD,0.1,31,95,6233,7852
09:21:36,LCD,0.1,31,95,1869,4417
09:21:37,LCD,0.1,31,95,4871,3339
09:21:37,LCD,0.1,31,95,933,4439
09:21:37,LCD,0.1,31,95,3333,262
09:21:38,LCD,0.1,31,95,648,5232
09:21:38,LCD,0.1,31,95,0,7746
09:21:38,LCD,0.1,31,95,5994,8378
09:21:38,LCD,0.1,31,95,1266,9146
09:21:39,LCD,0.1,31,95,5354,6999
09:21:39,LCD,0.1,31,95,3728,7791
09:21:39,LCD,0.1,31,95,3876,8379
09:21:40,LCD,0.1,31,95,695,1094
09:21:40,LCD,0.1,31,95,1970,4462
09:21:40,LCD,0.1,31,95,4011,7510
09:21:41,LCD,0.1,31,95,7892,6738
09:21:41,LCD,0.1,31,95,5973,9405
09:21:41,LCD,0.1,31,95,4822,8294
09:21:42,LCD,0.1,31,95,7777,6824
09:21:42,LCD,0.1,31,95,2243,523
09:21:42,LCD,0.1,31,95,8980,1418
09:21:43,LCD,0.1,31,95,2869,1475
09:21:43,LCD,0.1,31,95,8918,2510
09:21:43,LCD,0.1,31,95,3760,279
09:21:44,LCD,0.1,31,95,8239,2904
09:21:44,LCD,0.1,31,95,5622,1285
09:21:44,LCD,0.1,31,95,2404,2258
09:21:45,LCD,0.1,31,95,5475,7805
09:21:45,LCD,0.1,31,95,8186,5552
09:21:45,LCD,0.1,31,95,9233,3701
09:21:46,LCD,0.1,31,95,7328,1915
09:21:46,LCD,0.1,31,95,3118,1919
09:21:46,LCD,0.1,31,95,5400,716
09:21:47,LCD,0.1,31,95,2637,9214
09:21:47,LCD,0.1,31,95,1352,6735
09:21:47,LCD,0.1,31,95,7126,3528
09:21:48,LCD,0.1,31,95,3460,1900
09:21:48,LCD,0.1,31,95,675,2380
09:21:48,LCD,0.1,31,95,2070,4523
09:21:49,LCD,0.1,31,95,1253,1441
09:21:49,LCD,0.1,31,95,674,7076
09:21:49,LCD,0.1,31,95,8392,2097
09:21:50,LCD,0.1,31,95,1897,6259
09:21:50,LCD,0.1,31,95,9392,4259
09:21:50,LCD,0.1,31,95,7275,7073
09:21:51,LCD,0.1,31,95,6526,3861
09:21:51,LCD,0.1,31,95,1930,5200
09:21:51,LCD,0.1,31,95,3212,2683
09:21:52,LCD,0.1,31,95,8283,4032
09:21:52,LCD,0.1,31,95,1055,2761
09:21:52,LCD,0.1,31,95,8836,933
09:21:53,LCD,0.1,31,95,1033,4779
09:21:53,LCD,0.1,31,95,4732,5847
09:21:53,LCD,0.1,31,95,4879,1772
09:21:54,LCD,0.1,31,95,688,6170
09:21:54,LCD,0.1,31,95,499,2827
09:21:54,LCD,0.1,31,95,1988,7231
09:21:55,LCD,0.1,31,95,8391,7458
09:21:55,LCD,0.1,31,95,5517,704
09:21:55,LCD,0.1,31,95,2920,1528
09:21:56,LCD,0.1,31,95,9918,6304
09:21:56,LCD,0.1,31,95,4345,8488
09:21:56,LCD,0.1,31,95,9991,6310
09:21:57,LCD,0.1,31,95,7323,5943
09:21:57,LCD,0.1,31,95,5534,7144
09:21:57,LCD,0.1,31,95,2972,156
09:21:58,LCD,0.1,31,95,9132,2938
09:21:58,LCD,0.1,31,95,8991,977
09:21:58,LCD,0.1,31,95,525,240
09:21:59,LCD,0.1,31,95,975,3414
09:21:59,LCD,0.1,31,95,5365,7409
09:21:59,LCD,0.1,31,95,8153,2153
09:22:00,LCD,0.1,31,95,6768,9747
09:22:00,LCD,0.1,31,95,4084,4756
09:22:00,LCD,0.1,31,95,8635,4855
09:22:01,LCD,0.1,31,95,3955,5990
09:22:01,LCD,0.1,31,95,7972,5316
09:22:01,LCD,0.1,31,95,3305,8508
09:22:02,LCD,0.1,31,95,2208,8117
09:22:02,LCD,0.1,31,95,2917,7702
09:22:02,LCD,0.1,31,95,6877,729
09:22:03,LCD,0.1,31,95,7757,1885
09:22:03,LCD,0.1,31,95,1831,2716
09:22:03,LCD,0.1,31,95,747,1656
09:22:04,LCD,0.1,31,95,61,2705
09:22:04,LCD,0.1,31,95,562,3016
09:22:05,LCD,0.1,31,95,1263,8757
09:22:05,LCD,0.1,31,95,8573,8274
09:22:05,LCD,0.1,31,95,7,5907
09:22:06,LCD,0.1,31,95,3008,6131
09:22:06,LCD,0.1,31,95,5169,9235
09:22:06,LCD,0.1,31,95,6297,7982
09:22:07,LCD,0.1,31,95,9202,9082
09:22:07,LCD,0.1,31,95,9984,1534
09:22:07,LCD,0.1,31,95,7715,1578
09:22:08,LCD,0.1,31,95,4241,888
09:22:08,LCD,0.1,31,95,2872,9204
09:22:08,LCD,0.1,31,95,3,4673
09:22:09,LCD,0.1,31,95,217,4681
09:22:09,LCD,0.1,31,95,788,2433
09:22:09,LCD,0.1,31,95,8254,5273
09:22:10,LCD,0.1,31,95,4793,8091
09:22:10,LCD,0.1,31,95,5639,4353
09:22:10,LCD,0.1,31,95,165,2000
09:22:11,LCD,0.1,31,95,6071,6233
09:22:11,LCD,0.1,31,95,842,6358
09:22:11,LCD,0.1,31,95,9304,1869
09:22:12,LCD,0.1,31,95,7297,4521
09:22:12,LCD,0.1,31,95,4369,4871
09:22:12,LCD,0.1,31,95,2802,5714
09:22:13,LCD,0.1,31,95,879,9336
09:22:13,LCD,0.1,31,95,8441,2253
09:22:13,LCD,0.1,31,95,5793,7777
09:22:14,LCD,0.1,31,95,6733,6448
09:22:14,LCD,0.1,31,95,7670,3638
09:22:14,LCD,0.1,31,95,3674,40
09:22:15,LCD,0.1,31,95,8604,6163
09:22:15,LCD,0.1,31,95,8786,5994
09:22:15,LCD,0.1,31,95,3890,194
09:22:16,LCD,0.1,31,95,8572,1266
09:22:16,LCD,0.1,31,95,7387,4564
09:22:16,LCD,0.1,31,95,1898,5354
09:22:17,LCD,0.1,31,95,4846,3513
09:22:17,LCD,0.1,31,95,8092,3728
09:22:17,LCD,0.1,31,95,575,1938
09:22:18,LCD,0.1,31,95,7855,3876
09:22:18,LCD,0.1,31,95,8328,6258
09:22:18,LCD,0.1,31,95,730,695
09:22:19,LCD,0.1,31,95,8336,3793
09:22:19,LCD,0.1,31,95,452,1970
09:22:19,LCD,0.1,31,95,4997,6391
09:22:20,LCD,0.1,31,95,750,4011
09:22:20,LCD,0.1,31,95,10,973
09:22:20,LCD,0.1,31,95,1992,7892
09:22:21,LCD,0.1,31,95,3942,9316
09:22:21,LCD,0.1,31,95,6683,6901
09:22:21,LCD,0.1,31,95,4767,4822
09:22:22,LCD,0.1,31,95,7560,7989
09:22:22,LCD,0.1,31,95,2569,1177
09:22:22,LCD,0.1,31,95,3692,3266
09:22:23,LCD,0.1,31,95,4387,2243
09:22:23,LCD,0.1,31,95,8884,6449
09:22:23,LCD,0.1,31,95,50,8980
09:22:24,LCD,0.1,31,95,51,1027
09:22:24,LCD,0.1,31,95,5563,2869
09:22:24,LCD,0.1,31,95,8810,8426
09:22:25,LCD,0.1,31,95,5025,8918
09:22:25,LCD,0.1,31,95,4122,1048
09:22:25,LCD,0.1,31,95,132,3760
09:22:26,LCD,0.1,31,95,3600,272
09:22:26,LCD,0.1,31,95,907,8239
09:22:26,LCD,0.1,31,95,574,3187
09:22:27,LCD,0.1,31,95,7516,5622
09:22:27,LCD,0.1,31,95,2736,8972
09:22:27,LCD,0.1,31,95,8128,2404
09:22:28,LCD,0.1,31,95,9100,93
09:22:28,LCD,0.1,31,95,1820,5475
09:22:28,LCD,0.1,31,95,6163,4372
09:22:29,LCD,0.1,31,95,4463,8186
09:22:29,LCD,0.1,31,95,7247,8086
09:22:29,LCD,0.1,31,95,9065,9233
09:22:30,LCD,0.1,31,95,4818,7714
09:22:30,LCD,0.1,31,95,1158,7328
09:22:30,LCD,0.1,31,95,9082,8595
09:22:31,LCD,0.1,31,95,8182,3118
09:22:31,LCD,0.1,31,95,490,442
09:22:31,LCD,0.1,31,95,413,5400
09:22:32,LCD,0.1,31,95,1296,2637
09:22:32,LCD,0.1,31,95,1296,8433
09:22:32,LCD,0.1,31,95,1296,5223
09:22:33,LCD,0.1,31,95,1296,1352
09:22:33,LCD,0.1,31,95,5794,7126
09:22:33,LCD,0.1,31,95,5570,3296
09:22:34,LCD,0.1,31,95,899,3460
09:22:34,LCD,0.1,31,95,3195,812
09:22:34,LCD,0.1,31,95,2532,675
09:22:35,LCD,0.1,31,95,7082,235
09:22:35,LCD,0.1,31,95,4712,2070
09:22:35,LCD,0.1,31,95,3479,8350
09:22:36,LCD,0.1,31,95,6336,1253
09:22:36,LCD,0.1,31,95,1875,2277
09:22:36,LCD,0.1,31,95,8120,674
09:22:37,LCD,0.1,31,95,2094,5973
09:22:37,LCD,0.1,31,95,7232,8392
09:22:37,LCD,0.1,31,95,2082,7424
09:22:38,LCD,0.1,31,95,1220,1897
09:22:38,LCD,0.1,31,95,9882,8777
09:22:38,LCD,0.1,31,95,7352,9392
09:22:39,LCD,0.1,31,95,989,6611
09:22:39,LCD,0.1,31,95,48,7275
09:22:39,LCD,0.1,31,95,875,1273
09:22:40,LCD,0.1,31,95,4965,6526
09:22:40,LCD,0.1,31,95,57,4682
09:22:40,LCD,0.1,31,95,4401,1930
09:22:41,LCD,0.1,31,95,645,1790
09:22:41,LCD,0.1,31,95,6436,3212
09:22:41,LCD,0.1,31,95,2592,1121
