TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
22:19:07,LCD,0.5,30,75,6491,6491
22:19:07,LCD,0.5,30,75,3800,3800
22:19:08,LCD,0.5,30,75,7959,7959
22:19:08,LCD,0.5,30,75,982,982
22:19:09,LCD,0.5,30,75,5818,5818
22:19:10,LCD,0.5,30,75,4899,4899
22:19:10,LCD,0.5,30,75,5653,5653
22:19:11,LCD,0.5,30,75,8251,8251
22:19:11,LCD,0.5,30,75,330,330
22:19:12,LCD,0.5,30,75,1673,1673
22:19:12,LCD,0.5,30,75,2448,2448
22:19:13,LCD,0.5,30,75,6700,6700
22:19:14,LCD,0.5,30,75,5479,5479
22:19:14,LCD,0.5,30,75,8510,8510
22:19:15,LCD,0.5,30,75,3477,3477
22:19:15,LCD,0.5,30,75,1871,1871
22:19:16,LCD,0.5,30,75,7970,7970
22:19:16,LCD,0.5,30,75,2178,2178
22:19:17,LCD,0.5,30,75,3693,3693
22:19:18,LCD,0.5,30,75,3181,3181
22:19:18,LCD,0.5,30,75,8987,8987
22:19:19,LCD,0.5,30,75,695,695
22:19:19,LCD,0.5,30,75,5933,5933
22:19:20,LCD,0.5,30,75,2931,2931
22:19:20,LCD,0.5,30,75,4233,4233
22:19:21,LCD,0.5,30,75,1038,1038
22:19:22,LCD,0.5,30,75,6679,6679
22:19:22,LCD,0.5,30,75,1657,1657
22:19:23,LCD,0.5,30,75,5367,5367
22:19:23,LCD,0.5,30,75,6009,6009
22:19:24,LCD,0.5,30,75,2480,2480
22:19:24,LCD,0.5,30,75,6617,6617
22:19:25,LCD,0.5,30,75,3361,3361
22:19:26,LCD,0.5,30,75,7898,7898
22:19:26,LCD,0.5,30,75,2671,2671
22:19:28,LCD,0.5,30,75,7517,7517
22:19:28,LCD,0.5,30,75,1615,1615
22:19:29,LCD,0.5,30,75,2894,2094
22:19:29,LCD,0.5,30,75,7629,7629
22:19:30,LCD,0.5,30,75,9760,9760
22:19:31,LCD,0.5,30,75,1249,1249
22:19:31,LCD,0.5,30,75,5506,5506
22:19:32,LCD,0.5,30,75,9906,9906
22:19:32,LCD,0.5,30,75,2853,2853
22:19:33,LCD,0.5,30,75,360,360
22:19:33,LCD,0.5,30,75,7833,7833
22:19:34,LCD,0.5,30,75,9238,9238
22:19:35,LCD,0.5,30,75,101,101
22:19:35,LCD,0.5,30,75,9546,9546
22:19:36,LCD,0.5,30,75,6452,6452
22:19:36,LCD,0.5,30,75,6522,6522
22:19:37,LCD,0.5,30,75,8347,8347
22:19:37,LCD,0.5,30,75,3982,3982
22:19:38,LCD,0.5,30,75,4195,4195
22:19:39,LCD,0.5,30,75,3695,3695
22:19:39,LCD,0.5,30,75,608,608
22:19:40,LCD,0.5,30,75,3072,3072
22:19:40,LCD,0.5,30,75,4291,4291
22:19:41,LCD,0.5,30,75,4295,4295
22:19:41,LCD,0.5,30,75,1715,1715
22:19:42,LCD,0.5,30,75,2190,2190
22:19:43,LCD,0.5,30,75,6669,6669
22:19:43,LCD,0.5,30,75,9419,9419
22:19:44,LCD,0.5,30,75,4071,4071
22:19:44,LCD,0.5,30,75,5437,5437
22:19:45,LCD,0.5,30,75,5926,5926
22:19:45,LCD,0.5,30,75,6429,6429
22:19:46,LCD,0.5,30,75,6148,6148
22:19:47,LCD,0.5,30,75,1254,1254
22:19:47,LCD,0.5,30,75,229,229
22:19:48,LCD,0.5,30,75,6103,6103
22:19:48,LCD,0.5,30,75,4201,4201
22:19:49,LCD,0.5,30,75,7394,7394
22:19:49,LCD,0.5,30,75,4925,4925
22:19:50,LCD,0.5,30,75,9519,9519
22:19:51,LCD,0.5,30,75,8872,8872
22:19:51,LCD,0.5,30,75,7414,7414
22:19:52,LCD,0.5,30,75,9117,9117
22:19:52,LCD,0.5,30,75,2628,2628
22:19:53,LCD,0.5,30,75,376,376
22:19:53,LCD,0.5,30,75,4494,4494
22:19:54,LCD,0.5,30,75,8161,8161
22:19:55,LCD,0.5,30,75,930,930
22:19:55,LCD,0.5,30,75,9333,9333
22:20:19,LCD,1,30,75,8888,1213
22:20:25,LED,1,30,75,95,1999
22:20:27,LED,1,30,75,8068,8068
22:20:32,LED,1,30,75,591,7094
22:20:34,LED,1,30,75,0417,417
22:20:39,LED,1,30,75,2493,7965
22:20:40,LED,1,30,75,7965,8078
22:20:42,LED,1,30,75,3309,7608
22:20:45,LED,1,30,75,3,8355
22:20:52,LED,1,30,75,15,7998
22:20:54,LED,1,30,75,2159,5849
22:20:55,LED,1,30,75,5849,2458
22:20:59,LED,1,30,75,56,5317
22:21:03,LED,1,30,75,9501,9501
22:21:05,LED,1,30,75,3,9904
22:21:09,LED,1,30,75,0832,2130
22:21:12,LED,1,30,75,1,1466
22:21:14,LED,1,30,75,7176,7776
22:21:19,LED,1,30,75,827,8227
22:21:24,LED,1,30,75,0315,8278
22:21:25,LED,1,30,75,8278,9608
22:21:27,LED,1,30,75,819,8059
22:21:29,LED,1,30,75,4861,4861
22:21:31,LED,1,30,75,5943,5943
22:21:32,LED,1,30,75,63,8433
22:21:34,LED,1,30,75,2662,2662
22:21:36,LED,1,30,75,5905,5905
22:21:39,LED,1,30,75,1058,896
22:21:41,LED,1,30,75,5302,5302
22:21:42,LED,1,30,75,5832,2798
22:21:46,LED,1,30,75,595,8746
22:21:52,LED,1,30,75,4833,6414
22:21:54,LED,1,30,75,8002,4830
22:21:55,LED,1,30,75,4830,5839
22:21:57,LED,1,30,75,642,4654
22:21:59,LED,1,30,75,4,9794
22:22:01,LED,1,30,75,5140,5100
22:22:02,LED,1,30,75,5100,2508
22:22:03,LED,1,30,75,4442,4442
22:22:06,LED,1,30,75,95,9594
22:22:09,LED,1,30,74,6713,2934
22:22:10,LED,1,30,74,2934,3113
22:22:12,LED,1,30,74,6,4836
22:22:14,LED,1,30,74,3,8067
22:22:19,LED,1,30,74,1,1133
22:22:20,LED,1,30,74,6215,6215
22:22:23,LED,1,30,74,6808,6808
22:22:25,LED,1,30,74,6867,8189
22:22:26,LED,1,30,74,16,1406
22:22:29,LED,1,30,74,6088,1144
22:22:31,LED,1,30,74,707,5417
22:22:34,LED,1,30,74,322,3229
22:22:38,LED,1,30,74,37,6396
22:22:39,LED,1,30,74,6396,9389
22:22:41,LED,1,30,74,90,7181
22:22:50,LED,1,30,74,0030,30
22:22:53,LED,1,30,74,41,4792
22:23:01,LED,1,30,74,6113,6713
22:23:06,LED,1,30,74,8197,9233
22:23:10,LED,1,30,74,4370,4370
22:23:12,LED,1,30,74,1933,1933
22:23:13,LED,1,30,74,933,6276
22:23:15,LED,1,30,74,9112,9172
