TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
16:29:40,LCD,1,31,93,7303,7303
16:29:42,LCD,1,31,93,9957,9957
16:29:43,LCD,1,31,93,1161,1161
16:29:44,LCD,1,31,93,2943,2943
16:29:46,LCD,1,31,92,9056,9056
16:29:47,LCD,1,31,92,00,900
16:29:48,LCD,1,31,92,4036,4036
16:29:49,LCD,1,31,92,9738,9738
16:29:50,LCD,1,31,92,2570,2570
16:29:51,LCD,1,31,92,4958,4958
16:29:52,LCD,1,31,92,8954,8954
16:29:53,LCD,1,31,92,8344,8344
16:29:54,LCD,1,31,92,7823,7823
16:29:55,LCD,1,31,92,1431,1431
16:29:57,LCD,1,31,92,3803,3803
16:29:58,LCD,1,31,92,9594,9594
16:29:59,LCD,1,31,92,4979,4979
16:30:00,LCD,1,31,92,4559,4559
16:30:01,LCD,1,31,92,1857,1857
16:30:02,LCD,1,31,92,1982,1982
16:30:03,LCD,1,31,92,6607,6607
16:30:04,LCD,1,31,92,7007,7007
16:30:05,LCD,1,31,92,2533,2533
16:30:06,LCD,1,31,92,6123,6123
16:30:07,LCD,1,31,92,5906,5906
16:30:08,LCD,1,31,92,8933,8933
16:30:09,LCD,1,31,92,3430,3430
16:30:10,LCD,1,31,92,1648,1648
16:30:12,LCD,1,31,92,2092,2092
16:30:13,LCD,1,31,92,6938,6938
16:30:14,LCD,1,31,92,4503,4503
16:30:15,LCD,1,31,92,7457,7457
16:30:16,LCD,1,31,92,6186,6186
16:30:17,LCD,1,31,92,672,6972
16:30:18,LCD,1,31,92,1382,1382
16:30:19,LCD,1,31,92,8857,8857
16:30:20,LCD,1,31,92,3235,3235
16:30:21,LCD,1,31,92,7062,7062
16:30:22,LCD,1,31,92,9434,9434
16:30:23,LCD,1,31,92,6907,6907
16:30:24,LCD,1,31,92,5441,5441
16:30:26,LCD,1,31,92,8234,8234
16:30:27,LCD,1,31,92,1446,1446
16:30:28,LCD,1,31,92,7315,7315
16:30:29,LCD,1,31,92,6742,6742
16:30:30,LCD,1,31,92,521,521
16:30:31,LCD,1,31,92,4397,4397
16:30:32,LCD,1,31,92,2647,2647
16:30:33,LCD,1,31,92,7088,7088
16:30:34,LCD,1,31,92,7724,7724
16:30:35,LCD,1,31,92,6116,6116
16:30:36,LCD,1,31,92,1122,1122
16:30:37,LCD,1,31,92,7032,7032
16:30:38,LCD,1,31,92,4501,4501
16:30:39,LCD,1,31,92,2456,2456
16:30:40,LCD,1,31,92,8626,8626
16:30:42,LCD,1,31,92,1637,1637
16:30:43,LCD,1,31,92,7892,7892
16:30:44,LCD,1,31,92,96,96
16:30:45,LCD,1,31,92,3380,3380
16:30:47,LCD,1,31,92,1377,1377
16:30:48,LCD,1,31,92,895,895
16:30:49,LCD,1,31,92,7172,7172
16:30:50,LCD,1,31,92,830,830
16:30:51,LCD,1,31,92,7146,7146
16:30:52,LCD,1,31,92,1289,1289
16:30:53,LCD,1,31,92,5907,5907
16:30:54,LCD,1,31,92,4374,4374
16:30:55,LCD,1,31,92,5256,5256
16:30:56,LCD,1,31,92,2334,2334
16:30:58,LCD,1,31,92,2437,2437
16:30:59,LCD,1,31,92,17,17
16:31:00,LCD,1,31,92,9709,9709
16:31:01,LCD,1,31,92,9887,9887
16:31:02,LCD,1,31,92,1544,1544
16:31:03,LCD,0.5,31,92,8174,8174
16:31:04,LCD,0.5,31,92,2526,2526
16:31:04,LCD,0.5,31,92,3554,3554
16:31:05,LCD,0.5,31,92,5009,5009
16:31:05,LCD,0.5,31,92,3380,3380
16:31:06,LCD,0.5,31,92,7849,7849
16:31:07,LCD,0.5,31,92,3261,3261
16:31:07,LCD,0.5,31,92,1782,1782
16:31:08,LCD,0.5,31,92,5437,5437
16:31:08,LCD,0.5,31,92,9034,9034
16:31:09,LCD,0.5,31,92,3190,3190
16:31:09,LCD,0.5,31,92,6418,6418
16:31:10,LCD,0.5,31,92,2149,2149
16:31:11,LCD,0.5,31,92,5536,5536
16:31:11,LCD,0.5,31,92,9489,9489
16:31:12,LCD,0.5,31,92,179,179
16:31:12,LCD,0.5,31,92,8709,8709
16:31:13,LCD,0.5,31,92,8990,8990
16:31:13,LCD,0.5,31,92,4780,4780
16:31:14,LCD,0.5,31,92,7440,7440
16:31:15,LCD,0.5,31,92,3926,3926
16:31:15,LCD,0.5,31,92,5584,5584
16:31:16,LCD,0.5,31,92,5910,5910
16:31:16,LCD,0.5,31,92,2655,2655
16:31:17,LCD,0.5,31,92,7284,7284
16:31:17,LCD,0.5,31,92,5860,5860
16:31:18,LCD,0.5,31,92,1404,1404
16:31:19,LCD,0.5,31,92,2986,2986
16:31:19,LCD,0.5,31,92,610,610
16:31:20,LCD,0.5,31,92,4416,4416
16:31:20,LCD,0.5,31,92,9030,9030
16:31:21,LCD,0.5,31,92,3563,3563
16:31:21,LCD,0.5,31,92,2396,2396
16:31:22,LCD,0.5,31,92,3984,3984
16:31:23,LCD,0.5,31,92,2283,2283
16:31:23,LCD,0.5,31,92,21,921
16:31:24,LCD,0.5,31,92,152,152
16:31:24,LCD,0.5,31,92,1133,1133
16:31:25,LCD,0.5,31,92,6965,6965
16:31:25,LCD,0.5,31,92,8765,8765
16:31:26,LCD,0.5,31,92,5676,5676
16:31:27,LCD,0.5,31,92,7073,7073
16:31:27,LCD,0.5,31,92,8166,8166
16:31:28,LCD,0.5,31,92,3545,3545
16:31:28,LCD,0.5,31,92,8487,8487
16:31:29,LCD,0.5,31,92,8546,8546
16:31:29,LCD,0.5,31,92,3952,3952
16:31:30,LCD,0.5,31,92,4706,4706
16:31:31,LCD,0.5,31,92,6276,6276
16:31:31,LCD,0.5,31,92,4449,4449
16:31:32,LCD,0.5,31,92,1855,1855
16:31:32,LCD,0.5,31,92,8262,8262
16:31:33,LCD,0.5,31,92,9510,9510
16:31:33,LCD,0.5,31,92,3375,3375
16:31:34,LCD,0.5,31,92,2427,2427
16:31:35,LCD,0.5,31,92,7307,7307
16:31:35,LCD,0.5,31,92,9612,9612
16:31:36,LCD,0.5,31,92,1586,1586
16:31:36,LCD,0.5,31,92,8201,8201
16:31:37,LCD,0.5,31,92,4352,4352
16:31:37,LCD,0.5,31,92,6391,6391
16:31:38,LCD,0.5,31,92,9270,9270
16:31:39,LCD,0.5,31,92,4270,4270
16:31:39,LCD,0.5,31,92,2009,2009
16:31:40,LCD,0.5,31,92,5863,5863
16:31:40,LCD,0.5,31,92,7887,7887
16:31:41,LCD,0.5,31,92,9230,9230
16:31:41,LCD,0.5,31,92,2101,2101
16:31:42,LCD,0.5,31,92,7292,7292
16:31:43,LCD,0.5,31,92,4819,4819
16:31:43,LCD,0.5,31,92,3963,3963
16:31:44,LCD,0.5,31,92,9607,9607
16:31:44,LCD,0.5,31,92,6811,6811
16:31:45,LCD,0.5,31,92,9502,9502
16:31:46,LCD,0.5,31,92,2007,2007
16:31:47,LCD,0.5,31,92,19,19
16:31:48,LCD,0.5,31,92,8035,8035
16:31:48,LCD,0.5,31,92,7910,7910
16:31:49,LCD,0.5,31,92,1539,1539
16:31:49,LCD,0.5,31,92,7175,7175
16:31:50,LCD,0.5,31,92,6556,6556
16:31:50,LCD,0.5,31,92,7019,7019
16:31:51,LCD,0.5,31,92,6821,6821
16:31:52,LCD,0.5,31,92,9416,9416
16:31:52,LCD,0.5,31,92,3750,3750
16:31:53,LCD,0.5,31,92,4128,4128
16:31:53,LCD,0.5,31,92,5415,5415
16:31:54,LCD,0.5,31,92,7652,7652
16:31:54,LCD,0.5,31,92,962,962
16:31:55,LCD,0.5,31,92,7240,7240
16:31:56,LCD,0.5,31,92,1994,1994
16:31:56,LCD,0.5,31,92,9339,9339
16:31:57,LCD,0.5,31,92,6650,6650
16:31:57,LCD,0.5,31,92,3597,3597
16:31:58,LCD,0.5,31,92,7392,7392
16:31:58,LCD,0.5,31,92,2575,2575
16:31:59,LCD,0.5,31,92,1889,1889
16:32:00,LCD,0.5,31,92,8686,8686
16:32:00,LCD,0.5,31,92,8862,8862
16:32:01,LCD,0.5,31,92,1042,1042
16:32:01,LCD,0.5,31,92,6287,6287
16:32:02,LCD,0.5,31,92,4149,4149
16:32:02,LCD,0.5,31,92,7491,7491
16:32:03,LCD,0.5,31,92,2816,2816
16:32:04,LCD,0.5,31,92,5012,5012
16:32:04,LCD,0.5,31,92,6509,6509
16:32:05,LCD,0.5,31,92,1848,1848
16:32:05,LCD,0.5,31,92,3398,3398
16:32:06,LCD,0.5,31,92,4541,4541
16:32:06,LCD,0.5,31,92,4778,4778
16:32:07,LCD,0.5,31,92,573,5073
16:32:08,LCD,0.5,31,92,790,7900
16:32:08,LCD,0.5,31,92,9697,9697
16:32:09,LCD,0.5,31,92,8927,8927
16:32:09,LCD,0.5,31,92,5050,5050
16:32:10,LCD,0.5,31,92,3828,3828
16:32:10,LCD,0.5,31,92,8350,8350
16:32:11,LCD,0.5,31,92,5073,5073
16:32:12,LCD,0.5,31,92,6636,6636
16:32:12,LCD,0.5,31,92,6343,6343
16:32:13,LCD,0.5,31,92,3859,3859
16:32:13,LCD,0.5,31,92,6870,6870
16:32:14,LCD,0.5,31,92,6128,6128
16:32:14,LCD,0.5,31,92,9909,9909
16:32:15,LCD,0.5,31,92,5475,5475
16:32:16,LCD,0.5,31,92,2119,2119
16:32:16,LCD,0.5,31,92,8000,8000
16:32:17,LCD,0.5,31,92,3778,3778
16:32:17,LCD,0.5,31,92,3796,3796
16:32:18,LCD,0.5,31,92,14,14
16:32:18,LCD,0.5,31,92,9406,9406
16:32:19,LCD,0.5,31,92,5565,5565
16:32:20,LCD,0.5,31,92,9928,9928
16:32:20,LCD,0.5,31,92,782,782
16:32:21,LCD,0.5,31,92,3555,3555
16:32:21,LCD,0.5,31,92,4787,4787
16:32:22,LCD,0.5,31,92,2070,2070
16:32:22,LCD,0.5,31,92,9344,9344
16:32:23,LCD,0.5,31,92,6939,6939
16:32:24,LCD,0.5,31,92,8695,8695
16:32:24,LCD,0.5,31,92,2548,2548
16:32:25,LCD,0.5,31,92,6481,6481
16:32:25,LCD,0.5,31,92,477,4977
16:32:26,LCD,0.5,31,92,5766,5766
16:32:26,LCD,0.5,31,92,7904,7904
16:32:27,LCD,0.5,31,92,1343,1343
16:32:28,LCD,0.5,31,92,1193,1193
16:32:28,LCD,0.5,31,92,34,934
16:32:29,LCD,0.5,31,92,9213,9213
16:32:29,LCD,0.5,31,92,5149,5149
16:32:30,LCD,0.5,31,92,5250,5250
16:32:30,LCD,0.5,31,92,1428,1428
16:32:31,LCD,0.5,31,92,448,448
16:32:32,LCD,0.5,31,92,5375,5375
16:32:32,LCD,0.5,31,92,4429,4429
16:32:33,LCD,0.5,31,92,5350,5350
16:32:33,LCD,0.5,31,92,443,443
16:32:34,LCD,0.1,31,92,452,4521
16:32:34,LCD,0.1,31,92,7566,7566
16:32:34,LCD,0.1,31,92,1914,1914
16:32:34,LCD,0.1,31,92,891,891
16:32:34,LCD,0.1,31,92,891,9746
16:32:35,LCD,0.1,31,92,345,3454
16:32:35,LCD,0.1,31,92,65,6258
16:32:35,LCD,0.1,31,92,7436,7436
16:32:35,LCD,0.1,31,92,5389,5389
16:32:35,LCD,0.1,31,92,7499,7499
16:32:35,LCD,0.1,31,92,1886,1886
16:32:36,LCD,0.1,31,92,1886,9799
16:32:36,LCD,0.1,31,92,933,9334
16:32:36,LCD,0.1,31,92,59,4159
16:32:36,LCD,0.1,31,92,8361,8361
16:32:36,LCD,0.1,31,92,7390,7390
16:32:36,LCD,0.1,31,92,3747,3747
16:32:37,LCD,0.1,31,92,3747,2947
16:32:37,LCD,0.1,31,92,297,3534
16:32:37,LCD,0.1,31,92,9399,9399
16:32:37,LCD,0.1,31,92,322,322
16:32:37,LCD,0.1,31,92,9179,9179
16:32:37,LCD,0.1,31,92,5708,5708
16:32:38,LCD,0.1,31,92,5740,5740
16:32:38,LCD,0.1,31,92,5740,9515
16:32:38,LCD,0.1,31,92,9975,7078
16:32:38,LCD,0.1,31,92,6081,6081
16:32:38,LCD,0.1,31,92,1474,1474
16:32:38,LCD,0.1,31,92,4690,4690
16:32:39,LCD,0.1,31,92,3000,3000
16:32:39,LCD,0.1,31,92,3752,3752
16:32:39,LCD,0.1,31,92,3752,8147
16:32:39,LCD,0.1,31,92,31,1301
16:32:39,LCD,0.1,31,92,38,5785
16:32:39,LCD,0.1,31,92,948,7431
16:32:40,LCD,0.1,31,92,31,8261
16:32:40,LCD,0.1,31,92,8370,8370
16:32:40,LCD,0.1,31,92,4288,4288
16:32:40,LCD,0.1,31,92,5000,5000
16:32:40,LCD,0.1,31,92,3118,3118
16:32:40,LCD,0.1,31,92,3118,6280
16:32:41,LCD,0.1,31,92,280,1856
16:32:41,LCD,0.1,31,92,7856,6051
16:32:41,LCD,0.1,31,92,3369,3369
16:32:41,LCD,0.1,31,92,7440,7440
16:32:41,LCD,0.1,31,92,5802,5802
16:32:41,LCD,0.1,31,92,5802,2767
16:32:42,LCD,0.1,31,92,248,1495
16:32:42,LCD,0.1,31,92,199,1202
16:32:42,LCD,0.1,31,92,8723,8723
16:32:42,LCD,0.1,31,92,8725,8725
16:32:42,LCD,0.1,31,92,8725,7570
16:32:43,LCD,0.1,31,92,8890,8890
16:32:43,LCD,0.1,31,92,305,7405
16:32:43,LCD,0.1,31,92,9736,9736
16:32:43,LCD,0.1,31,92,6876,6876
16:32:43,LCD,0.1,31,92,9072,9072
16:32:43,LCD,0.1,31,92,9072,8900
16:32:44,LCD,0.1,31,92,695,695
16:32:44,LCD,0.1,31,92,2776,2776
16:32:44,LCD,0.1,31,92,3690,3690
16:32:44,LCD,0.1,31,92,4013,4013
16:32:44,LCD,0.1,31,92,3205,3205
16:32:44,LCD,0.1,31,92,3205,9141
16:32:45,LCD,0.1,31,92,544,6634
16:32:45,LCD,0.1,31,92,4483,4483
16:32:46,LCD,0.1,31,92,6823,6823
16:32:46,LCD,0.1,31,92,6320,6320
16:32:46,LCD,0.1,31,92,4274,4274
16:32:46,LCD,0.1,31,92,4274,2055
16:32:47,LCD,0.1,31,92,055,8783
16:32:47,LCD,0.1,31,92,8783,1090
16:32:47,LCD,0.1,31,92,2798,2798
16:32:47,LCD,0.1,31,92,2376,2376
16:32:47,LCD,0.1,31,92,5041,5041
16:32:48,LCD,0.1,31,92,8378,8378
16:32:48,LCD,0.1,31,92,8378,5937
16:32:48,LCD,0.1,31,92,39,7843
16:32:48,LCD,0.1,31,92,1843,1947
16:32:48,LCD,0.1,31,92,9752,9752
16:32:48,LCD,0.1,31,92,5475,5475
16:32:49,LCD,0.1,31,92,9643,9643
16:32:49,LCD,0.1,31,92,7007,7007
16:32:49,LCD,0.1,31,92,7007,9234
16:32:49,LCD,0.1,31,92,6,169
16:32:49,LCD,0.1,31,92,065,5055
16:32:49,LCD,0.1,31,92,8201,8201
16:32:50,LCD,0.1,31,92,393,3930
16:32:50,LCD,0.1,31,92,4884,4884
16:32:50,LCD,0.1,31,92,4647,4647
16:32:50,LCD,0.1,31,92,4647,4595
16:32:50,LCD,0.1,31,92,398,3910
16:32:50,LCD,0.1,31,92,58,583
16:32:51,LCD,0.1,31,92,334,3034
16:32:51,LCD,0.1,31,92,9080,9080
16:32:51,LCD,0.1,31,92,4553,4553
16:32:51,LCD,0.1,31,92,1272,1272
16:32:51,LCD,0.1,31,92,7272,3391
16:32:51,LCD,0.1,31,92,10,100
16:32:52,LCD,0.1,31,92,53,5043
16:32:52,LCD,0.1,31,92,352,352
16:32:52,LCD,0.1,31,92,6368,6368
16:32:52,LCD,0.1,31,92,233,233
16:32:52,LCD,0.1,31,92,233,2339
16:32:52,LCD,0.1,31,92,666,5664
16:32:53,LCD,0.1,31,92,1024,1024
16:32:53,LCD,0.1,31,92,6565,6565
16:32:53,LCD,0.1,31,92,1960,1960
16:32:53,LCD,0.1,31,92,8227,8227
16:32:53,LCD,0.1,31,92,8227,7350
16:32:53,LCD,0.1,31,92,7350,9873
16:32:54,LCD,0.1,31,92,3888,3288
16:32:54,LCD,0.1,31,92,9288,9252
16:32:54,LCD,0.1,31,92,8285,8285
16:32:54,LCD,0.1,31,92,6680,6680
16:32:54,LCD,0.1,31,92,9980,9980
16:32:55,LCD,0.1,31,92,2970,2970
16:32:55,LCD,0.1,31,92,2970,4116
16:32:55,LCD,0.1,31,92,4156,1156
16:32:55,LCD,0.1,31,92,73,8774
16:32:55,LCD,0.1,31,92,8779,8779
16:32:55,LCD,0.1,31,92,4002,4002
16:32:55,LCD,0.1,31,92,4002,1264
16:32:56,LCD,0.1,31,92,1264,1373
16:32:56,LCD,0.1,31,92,7660,7660
16:32:56,LCD,0.1,31,92,8194,8194
16:32:56,LCD,0.1,31,92,9183,9183
16:32:56,LCD,0.1,31,92,5537,5537
16:32:57,LCD,0.1,31,92,5537,5125
16:32:57,LCD,0.1,31,92,9729,8078
16:32:57,LCD,0.1,31,92,8848,8655
16:32:57,LCD,0.1,31,92,9605,9605
16:32:57,LCD,0.1,31,92,1460,1460
16:32:57,LCD,0.1,31,92,4554,4554
16:32:58,LCD,0.1,31,92,3621,3621
16:32:58,LCD,0.1,31,92,3621,6761
16:32:58,LCD,0.1,31,92,621,4621
16:32:58,LCD,0.1,31,92,9653,9653
16:32:58,LCD,0.1,31,92,7402,7402
16:32:58,LCD,0.1,31,92,3542,3542
16:32:59,LCD,0.1,31,92,9591,9591
16:32:59,LCD,0.1,31,92,9997,2905
16:32:59,LCD,0.1,31,92,7378,7378
16:32:59,LCD,0.1,31,92,3598,3598
16:32:59,LCD,0.1,31,92,112,112
16:32:59,LCD,0.1,31,92,7807,7807
16:33:00,LCD,0.1,31,92,7807,4587
16:33:00,LCD,0.1,31,92,858,2542
16:33:00,LCD,0.1,31,92,998,999
16:33:00,LCD,0.1,31,92,9233,9233
16:33:00,LCD,0.1,31,92,9233,4965
16:33:00,LCD,0.1,31,92,985,3026
16:33:01,LCD,0.1,31,92,8070,8070
16:33:01,LCD,0.1,31,92,6712,6712
16:33:01,LCD,0.1,31,92,4082,4082
16:33:01,LCD,0.1,31,92,1667,1667
16:33:01,LCD,0.1,31,92,699,699
16:33:01,LCD,0.1,31,92,699,2297
16:33:02,LCD,0.1,31,92,31,5531
16:33:02,LCD,0.1,31,92,931,9171
16:33:02,LCD,0.1,31,92,9970,9970
16:33:02,LCD,0.1,31,92,2488,2488
16:33:02,LCD,0.1,31,92,2488,8031
16:33:03,LCD,0.1,31,92,889,8489
16:33:03,LCD,0.1,31,92,536,5354
16:33:03,LCD,0.1,31,92,8323,8323
16:33:03,LCD,0.1,31,92,9682,9682
16:33:03,LCD,0.1,31,92,7615,7615
16:33:03,LCD,0.1,31,92,7615,4259
16:33:04,LCD,0.1,31,92,4259,1591
16:33:04,LCD,0.1,31,92,2903,2903
16:33:04,LCD,0.1,31,92,605,6054
16:33:04,LCD,0.1,31,92,4883,4883
16:33:04,LCD,0.1,31,92,9826,9826
16:33:04,LCD,0.1,31,92,7637,7637
16:33:05,LCD,0.1,31,92,7637,2695
16:33:05,LCD,0.1,31,92,2695,8266
16:33:05,LCD,0.1,31,92,5298,5298
16:33:05,LCD,0.1,31,92,692,4692
16:33:05,LCD,0.1,31,92,9875,9875
16:33:05,LCD,0.1,31,92,616,616
16:33:06,LCD,0.1,31,92,2754,2754
16:33:06,LCD,0.1,31,92,2754,6311
16:33:06,LCD,0.1,31,92,8854,2254
16:33:06,LCD,0.1,31,92,294,5791
16:33:06,LCD,0.1,31,92,5429,5429
16:33:06,LCD,0.1,31,92,9781,9781
16:33:07,LCD,0.1,31,92,3974,3974
16:33:07,LCD,0.1,31,92,6549,6549
16:33:07,LCD,0.1,31,92,659,4472
16:33:07,LCD,0.1,31,92,709,709
16:33:07,LCD,0.1,31,92,692,692
16:33:07,LCD,0.1,31,92,8075,8075
16:33:08,LCD,0.1,31,92,5745,5745
16:33:08,LCD,0.1,31,92,4499,4499
16:33:08,LCD,0.1,31,92,4499,2126
16:33:08,LCD,0.1,31,92,128,4137
16:33:08,LCD,0.1,31,92,797,7092
16:33:08,LCD,0.1,31,92,4999,4999
16:33:09,LCD,0.1,31,92,6325,6325
16:33:09,LCD,0.1,31,92,7146,7146
16:33:09,LCD,0.1,31,92,5879,5879
16:33:09,LCD,0.1,31,92,5879,6843
16:33:09,LCD,0.1,31,92,3683,3687
16:33:09,LCD,0.1,31,92,8884,8234
16:33:10,LCD,0.1,31,92,533,5033
16:33:10,LCD,0.1,31,92,7063,7063
16:33:10,LCD,0.1,31,92,3652,3652
16:33:10,LCD,0.1,31,92,9636,9636
16:33:10,LCD,0.1,31,92,564,564
16:33:10,LCD,0.1,31,92,564,7083
16:33:11,LCD,0.1,31,92,7958,7950
16:33:11,LCD,0.1,31,92,898,8942
16:33:11,LCD,0.1,31,92,6563,6563
16:33:11,LCD,0.1,31,92,6409,6409
16:33:11,LCD,0.1,31,92,3301,3301
16:33:12,LCD,0.1,31,92,3301,9421
16:33:12,LCD,0.1,31,92,22,4242
16:33:12,LCD,0.1,31,92,387,3875
16:33:12,LCD,0.1,31,92,2735,2735
16:33:12,LCD,0.1,31,92,6349,6349
16:33:12,LCD,0.1,31,92,9222,9222
16:33:13,LCD,0.1,31,92,9222,9378
16:33:13,LCD,0.1,31,92,938,2433
16:33:13,LCD,0.1,31,92,233,2338
16:33:13,LCD,0.1,31,92,9877,9877
16:33:13,LCD,0.1,31,92,2741,2741
16:33:13,LCD,0.1,31,92,6201,6201
16:33:14,LCD,0.1,31,92,2986,2986
16:33:14,LCD,0.1,31,92,2986,5337
16:33:14,LCD,0.1,31,92,661,6611
16:33:14,LCD,0.1,31,92,67,6187
16:33:14,LCD,0.1,31,92,7074,7074
16:33:14,LCD,0.1,31,92,5687,5687
16:33:15,LCD,0.1,31,92,6406,6406
16:33:15,LCD,0.1,31,92,6406,5407
16:33:15,LCD,0.1,31,92,5407,4793
16:33:15,LCD,0.1,31,92,8459,8459
16:33:15,LCD,0.1,31,92,5259,5259
16:33:15,LCD,0.1,31,92,3250,3250
16:33:16,LCD,0.1,31,92,1767,1767
16:33:16,LCD,0.1,31,92,716,716
16:33:16,LCD,0.1,31,92,716,7383
16:33:16,LCD,0.1,31,92,4989,6930
16:33:16,LCD,0.1,31,92,338,732
16:33:16,LCD,0.1,31,92,2191,2191
16:33:17,LCD,0.1,31,92,2268,2268
16:33:17,LCD,0.1,31,92,5725,5725
16:33:17,LCD,0.1,31,92,07,907
16:33:17,LCD,0.1,31,92,07,3886
16:33:17,LCD,0.1,31,92,377,3774
16:33:17,LCD,0.1,31,92,5627,5627
16:33:18,LCD,0.1,31,92,1439,1439
16:33:18,LCD,0.1,31,92,450,450
16:33:18,LCD,0.1,31,92,450,6283
16:33:18,LCD,0.1,31,92,23,4341
16:33:18,LCD,0.1,31,92,8347,8347
16:33:18,LCD,0.1,31,92,337,3937
16:33:19,LCD,0.1,31,92,6695,6695
16:33:19,LCD,0.1,31,92,4751,4751
16:33:19,LCD,0.1,31,92,751,6367
16:33:19,LCD,0.1,31,92,534,5714
16:33:19,LCD,0.1,31,92,183,7183
16:33:20,LCD,0.1,31,92,8384,8384
16:33:20,LCD,0.1,31,92,6101,6101
16:33:20,LCD,0.1,31,92,4678,4678
16:33:20,LCD,0.1,31,92,4678,2383
16:33:20,LCD,0.1,31,92,2383,3930
16:33:20,LCD,0.1,31,92,330,948
16:33:21,LCD,0.1,31,92,3988,3980
16:33:21,LCD,0.1,31,92,9243,9243
16:33:21,LCD,0.1,31,92,4857,4857
16:33:21,LCD,0.1,31,92,3144,3144
16:33:21,LCD,0.1,31,92,3144,9972
16:33:21,LCD,0.1,31,92,9972,4007
16:33:22,LCD,0.1,31,92,4216,4216
16:33:22,LCD,0.1,31,92,107,1907
16:33:22,LCD,0.1,31,92,8521,8521
16:33:22,LCD,0.1,31,92,9394,9394
16:33:22,LCD,0.1,31,92,9138,9138
16:33:22,LCD,0.1,31,92,9138,8605
16:33:23,LCD,0.1,31,92,8885,2833
16:33:23,LCD,0.1,31,92,9,45
16:33:23,LCD,0.1,31,92,3756,3756
16:33:23,LCD,0.1,31,92,6186,6186
16:33:23,LCD,0.1,31,92,8239,8239
16:33:23,LCD,0.1,31,92,2668,2668
16:33:24,LCD,0.1,31,92,2668,4113
16:33:24,LCD,0.1,31,92,8885,2825
16:33:24,LCD,0.1,31,92,868,9150
16:33:24,LCD,0.1,31,92,493,493
16:33:24,LCD,0.1,31,92,8591,8591
16:33:24,LCD,0.1,31,92,327,327
16:33:25,LCD,0.1,31,92,8436,8436
16:33:25,LCD,0.1,31,92,836,2778
16:33:25,LCD,0.1,31,92,440,4404
16:33:25,LCD,0.1,31,92,9128,9128
16:33:25,LCD,0.1,31,92,4561,4561
16:33:25,LCD,0.1,31,92,3888,3888
16:33:26,LCD,0.1,31,92,8958,8958
16:33:26,LCD,0.1,31,92,1852,1852
16:33:26,LCD,0.1,31,92,1852,515
16:33:26,LCD,0.1,31,92,8907,8907
16:33:26,LCD,0.1,31,92,1443,1443
16:33:27,LCD,0.1,31,92,2827,2827
16:33:27,LCD,0.1,31,92,9339,9339
16:33:27,LCD,0.1,31,92,6072,6072
16:33:27,LCD,0.1,31,92,6072,4280
16:33:27,LCD,0.1,31,92,428,6771
16:33:27,LCD,0.1,31,92,8371,3201
16:33:28,LCD,0.1,31,92,15,15
16:33:28,LCD,0.1,31,92,881,8811
