TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
10:49:12,LCD,1,31,98,9612,9612
10:49:13,LCD,1,31,98,1586,1586
10:49:14,LCD,1,31,98,8201,8201
10:49:15,LCD,1,31,98,4352,4352
10:49:16,LCD,1,31,98,6391,6391
10:49:18,LCD,1,31,98,9270,9270
10:49:19,LCD,1,31,98,4270,4270
10:49:20,LCD,1,31,98,209,2009
10:49:21,LCD,1,31,98,5863,5863
10:49:22,LCD,1,31,98,7887,7887
10:49:23,LCD,1,31,98,9230,9230
10:49:24,LCD,1,31,98,2101,2101
10:49:25,LCD,1,31,98,292,7292
10:49:26,LCD,1,31,98,4819,4819
10:49:27,LCD,1,31,98,396,3963
10:49:28,LCD,1,31,98,9607,9607
10:49:29,LCD,1,31,98,6811,6811
10:49:30,LCD,1,31,98,9502,9502
10:49:31,LCD,1,31,98,2007,2007
10:49:33,LCD,1,31,98,9,19
10:49:34,LCD,1,31,98,8035,8035
10:49:35,LCD,1,31,98,7910,7910
10:49:36,LCD,1,31,98,1539,1539
10:49:37,LCD,1,31,98,175,7175
10:49:38,LCD,1,31,98,6556,6556
10:49:39,LCD,1,31,98,7019,7019
10:49:44,LCD,1,31,98,54,5415
10:49:45,LCD,1,31,98,699,7652
10:49:46,LCD,1,31,98,9,962
10:49:48,LCD,1,31,98,2,7240
10:49:51,LCD,1,31,98,6650,6650
10:49:53,LCD,1,31,98,392,7392
10:49:54,LCD,1,31,98,2575,2575
10:49:55,LCD,1,31,98,889,1889
10:49:57,LCD,1,31,98,8686,8686
10:49:59,LCD,1,31,98,042,1042
10:50:00,LCD,1,31,98,6287,6287
10:50:01,LCD,1,31,98,4149,4149
10:50:04,LCD,1,31,98,2816,2816
10:58:22,LCD,1,31,98,30,3094
10:58:23,LCD,1,31,98,3,3462
10:59:15,LCD,1,32,98,3915,6341
10:59:15,LCD,1,32,98,3915,2822
10:59:15,LCD,1,32,98,3915,3915
10:59:16,LCD,1,32,98,187,7187
10:59:17,LCD,1,32,98,4134,4374
10:59:19,LCD,1,32,98,5,5707
10:59:37,LCD,1,32,98,6414,8045
10:59:37,LCD,1,32,98,6414,7980
10:59:38,LCD,1,32,98,6414,6414
10:59:39,LCD,1,32,98,2633,2633
10:59:40,LCD,1,32,98,4101,4101
10:59:41,LCD,1,32,98,8532,8532
10:59:42,LCD,1,32,98,7480,7480
10:59:43,LCD,1,32,98,8505,8505
10:59:44,LCD,1,32,98,3419,3419
10:59:45,LCD,1,32,98,616,616
10:59:46,LCD,1,32,98,1401,1401
10:59:48,LCD,1,32,98,2142,2142
10:59:49,LCD,1,32,98,3855,3855
10:59:50,LCD,1,32,98,1331,1331
10:59:51,LCD,1,32,98,4347,4347
10:59:52,LCD,1,32,98,9014,9014
10:59:53,LCD,1,32,98,3867,3867
10:59:54,LCD,1,32,98,7684,7684
10:59:55,LCD,1,32,98,6086,6086
10:59:56,LCD,1,32,98,7737,7737
10:59:57,LCD,1,32,98,4600,4600
10:59:58,LCD,1,32,98,6368,6368
10:59:59,LCD,1,32,98,3180,3180
11:00:00,LCD,1,32,98,280,280
11:00:01,LCD,1,32,98,343,343
11:00:03,LCD,1,32,98,7909,7909
11:00:04,LCD,1,32,98,1674,1674
11:00:05,LCD,1,32,98,8136,8136
11:00:06,LCD,1,32,98,1834,1834
11:00:07,LCD,1,32,98,2630,2630
11:00:08,LCD,1,32,98,1571,1571
11:00:09,LCD,1,32,98,623,623
11:00:10,LCD,1,32,98,9391,9391
11:00:11,LCD,1,32,98,6695,6695
11:00:12,LCD,1,32,98,1624,1624
11:00:13,LCD,1,32,98,1016,1016
11:00:14,LCD,1,32,98,402,402
11:00:15,LCD,1,32,98,2652,2652
11:00:16,LCD,1,32,98,404,404
11:00:18,LCD,1,32,98,2073,2073
11:00:19,LCD,1,32,98,6321,6321
11:00:20,LCD,1,32,98,1100,1100
11:00:21,LCD,1,32,98,9238,9238
11:00:22,LCD,1,32,98,9943,9943
11:00:23,LCD,1,32,98,3994,3994
11:00:24,LCD,1,32,98,2648,2648
11:00:25,LCD,1,32,98,8856,8856
11:00:26,LCD,1,32,98,3724,3724
11:00:27,LCD,1,32,98,8924,8924
11:00:28,LCD,1,32,98,9545,9545
11:00:29,LCD,1,32,98,207,207
11:00:30,LCD,1,32,98,6142,6142
11:00:31,LCD,1,32,98,5622,5622
11:00:33,LCD,1,32,98,1711,1711
11:00:34,LCD,1,32,98,437,437
11:00:35,LCD,1,32,98,6042,6042
11:00:37,LCD,1,32,98,6576,6576
11:00:38,LCD,1,32,98,7229,7229
11:00:39,LCD,1,32,98,7693,7693
11:00:40,LCD,1,32,98,1261,1261
11:00:41,LCD,1,32,98,560,560
11:00:42,LCD,1,32,98,3469,3469
11:00:43,LCD,1,32,98,4910,4910
11:00:44,LCD,1,32,98,1491,1491
11:00:45,LCD,1,32,98,7381,7381
11:00:46,LCD,1,32,98,6564,6564
11:00:47,LCD,1,32,98,449,449
11:00:49,LCD,1,32,98,1339,1339
11:00:50,LCD,1,32,98,730,730
11:00:51,LCD,1,32,98,5483,5483
11:00:52,LCD,1,32,98,1055,1055
11:00:53,LCD,1,32,98,343,343
11:00:54,LCD,1,32,98,4997,4997
11:00:55,LCD,1,32,98,8542,8542
11:00:56,LCD,1,32,98,7222,7222
11:00:57,LCD,1,32,98,3486,3486
11:00:58,LCD,1,32,98,5766,5766
11:00:59,LCD,1,32,98,3828,3828
11:01:00,LCD,1,32,98,8775,8775
11:01:01,LCD,1,32,98,1533,1533
11:01:02,LCD,1,32,98,5991,5991
11:01:04,LCD,1,32,98,3118,3118
11:01:05,LCD,1,32,98,3935,3935
11:01:06,LCD,1,32,98,3078,3078
11:01:07,LCD,1,32,98,6626,6626
11:01:08,LCD,1,32,98,5381,5381
11:01:09,LCD,1,32,98,7443,7443
11:01:10,LCD,1,32,98,8385,8385
11:01:11,LCD,1,32,98,4049,4049
11:01:12,LCD,1,32,98,6865,6865
11:01:13,LCD,1,32,98,9588,9588
11:01:14,LCD,1,32,98,6958,6958
11:01:15,LCD,1,32,98,634,634
11:01:16,LCD,1,32,98,940,940
11:01:17,LCD,1,32,98,8833,8833
11:01:19,LCD,1,32,98,3897,3897
11:01:20,LCD,1,32,98,1017,1017
11:01:21,LCD,1,32,98,5167,5167
11:01:22,LCD,1,32,98,6318,6318
11:01:23,LCD,1,32,98,2718,2718
11:01:24,LCD,1,32,98,4733,4733
11:01:25,LCD,1,32,98,7561,7561
11:01:26,LCD,1,32,98,3393,3393
11:01:27,LCD,1,32,98,2385,2385
11:01:28,LCD,1,32,98,7264,7264
11:01:29,LCD,1,32,98,4123,4123
11:01:30,LCD,1,32,98,7672,7672
11:01:31,LCD,1,32,98,8616,8616
11:01:32,LCD,1,32,98,3422,3422
11:01:34,LCD,1,32,98,9444,9444
11:01:35,LCD,1,32,98,1134,1134
11:01:36,LCD,1,32,98,9952,9952
11:01:38,LCD,1,31,98,5574,5574
11:01:39,LCD,1,31,98,8564,8564
11:01:40,LCD,1,31,98,9513,9513
11:01:41,LCD,1,31,98,6775,6775
11:01:42,LCD,1,31,98,8366,8366
11:01:43,LCD,1,31,98,9311,9311
11:01:44,LCD,1,31,98,6542,6542
11:01:45,LCD,1,31,98,2872,2872
11:01:46,LCD,1,31,98,3868,3868
11:01:47,LCD,1,31,98,29,29
11:01:48,LCD,1,31,98,5499,5499
11:01:50,LCD,1,31,98,6519,6519
11:01:51,LCD,1,31,98,1139,1139
11:01:52,LCD,1,31,98,366,366
11:01:53,LCD,1,31,98,7326,7326
11:01:54,LCD,1,31,98,6952,6952
11:01:55,LCD,1,31,98,5569,5569
11:01:56,LCD,1,31,98,5314,5314
11:01:57,LCD,1,31,98,812,812
11:01:58,LCD,1,31,98,501,1501
11:01:59,LCD,1,31,98,4679,4679
11:02:00,LCD,1,31,98,838,838
11:02:01,LCD,1,31,98,9482,9482
11:02:02,LCD,1,31,98,2818,2818
11:02:03,LCD,1,31,98,7591,7591
11:02:05,LCD,1,31,98,6668,6668
11:02:06,LCD,1,31,98,3545,3545
11:02:07,LCD,1,31,98,6847,6847
11:02:08,LCD,1,31,98,234,234
11:02:09,LCD,1,31,98,4871,4871
11:02:10,LCD,1,31,98,6932,6932
11:02:11,LCD,1,31,98,5595,5595
11:02:12,LCD,1,31,98,8226,8226
11:02:13,LCD,1,31,98,3386,3386
11:02:14,LCD,1,31,98,2458,2458
11:02:15,LCD,1,31,98,558,558
11:02:16,LCD,1,31,98,7635,7635
11:02:17,LCD,1,31,98,581,7581
11:02:18,LCD,1,31,98,4017,4017
11:02:20,LCD,1,31,98,9895,9895
11:02:21,LCD,1,31,98,2350,2350
11:02:22,LCD,1,31,98,8398,8398
11:02:23,LCD,1,31,98,2093,2093
11:02:24,LCD,1,31,98,2891,2891
11:02:25,LCD,1,31,98,7733,7733
11:02:26,LCD,1,31,98,5260,5260
11:02:27,LCD,1,31,98,1232,1232
11:02:28,LCD,1,31,98,319,319
11:02:29,LCD,1,31,98,8577,8577
11:02:30,LCD,1,31,98,1769,1769
11:02:31,LCD,1,31,98,1966,1966
11:02:32,LCD,1,31,98,7774,7774
11:02:33,LCD,1,31,98,1772,1772
11:02:34,LCD,1,31,98,1793,1793
11:02:36,LCD,1,31,98,4429,4429
11:02:37,LCD,1,31,98,2380,2380
11:02:39,LCD,1,31,98,6627,6627
11:02:40,LCD,1,31,98,3106,3106
11:02:41,LCD,1,31,98,6525,6525
11:02:42,LCD,1,31,98,9055,9055
11:02:43,LCD,1,31,98,8372,8372
11:02:44,LCD,1,31,98,2472,2472
11:02:45,LCD,1,31,98,9317,9317
11:02:46,LCD,1,31,98,5762,5762
11:02:47,LCD,1,31,98,3044,3044
11:02:48,LCD,1,31,98,2662,2662
11:02:49,LCD,1,31,98,3635,3635
11:02:51,LCD,1,31,98,8207,8207
11:02:52,LCD,1,31,98,2442,2442
11:02:53,LCD,1,31,98,8479,8479
11:02:54,LCD,1,31,98,4592,4592
11:02:55,LCD,1,31,98,4037,4037
11:02:56,LCD,1,31,98,6954,6954
11:02:57,LCD,1,31,98,4236,4236
11:02:58,LCD,1,31,98,7077,7077
11:02:59,LCD,1,31,98,1800,1800
11:03:00,LCD,1,31,98,7062,7062
11:03:01,LCD,1,31,98,3988,3988
11:03:02,LCD,1,31,98,4633,4633
11:03:03,LCD,1,31,98,9398,9398
11:03:04,LCD,1,31,98,7725,7725
11:03:06,LCD,1,31,98,5869,5869
11:03:07,LCD,1,31,98,1618,1618
11:03:08,LCD,1,31,98,9343,9343
11:03:09,LCD,1,31,98,8090,8090
11:03:10,LCD,1,31,98,9923,9923
11:03:11,LCD,1,31,98,3219,3219
11:03:12,LCD,1,31,98,6150,6150
11:03:13,LCD,1,31,98,8808,8808
11:03:14,LCD,1,31,98,3817,3817
11:03:15,LCD,1,31,98,3871,3871
11:03:16,LCD,1,31,98,6502,6502
11:03:17,LCD,1,31,98,1512,1512
11:03:18,LCD,1,31,98,1920,1920
11:03:19,LCD,1,31,98,9691,9691
11:03:21,LCD,1,31,98,7469,7469
11:03:22,LCD,1,31,98,2506,2506
11:03:23,LCD,1,31,98,2380,2380
11:03:24,LCD,1,31,98,527,8527
11:03:25,LCD,1,31,98,7971,7971
11:03:26,LCD,1,31,98,7596,7596
11:03:27,LCD,1,31,98,4898,4898
11:03:28,LCD,1,31,98,5449,5449
11:03:29,LCD,1,31,98,7791,7791
11:03:30,LCD,1,31,98,8644,8644
11:03:31,LCD,1,31,98,5073,5073
11:03:32,LCD,1,31,98,3615,3615
11:03:33,LCD,1,31,98,5336,5336
11:03:34,LCD,1,31,98,699,699
11:03:36,LCD,1,31,98,2638,2638
11:03:37,LCD,1,31,98,2553,2553
11:03:38,LCD,1,31,98,942,942
11:03:40,LCD,1,31,98,1755,1755
11:03:41,LCD,1,31,98,4193,4193
11:03:42,LCD,1,31,98,30,30
11:03:43,LCD,1,31,98,5353,5353
11:03:44,LCD,1,31,98,595,595
11:03:45,LCD,1,31,98,5146,5146
11:03:46,LCD,1,31,98,5741,5741
11:03:47,LCD,1,31,98,5986,5986
11:03:48,LCD,1,31,98,6197,6197
11:03:49,LCD,1,31,98,812,812
11:03:51,LCD,1,31,98,1179,179
11:03:52,LCD,1,31,98,3261,3261
11:03:53,LCD,1,31,98,9719,9719
11:03:54,LCD,1,31,98,8474,8474
11:03:55,LCD,1,31,98,3047,3047
11:03:56,LCD,1,31,98,4649,4649
11:03:57,LCD,1,31,98,7185,7185
11:03:58,LCD,1,31,98,4045,4045
11:03:59,LCD,1,31,98,8377,8377
11:04:00,LCD,1,31,98,4099,4099
11:04:01,LCD,1,31,98,5244,5244
11:04:02,LCD,1,31,98,9939,9939
11:04:03,LCD,1,31,98,1647,1647
11:04:04,LCD,1,31,98,437,437
11:04:05,LCD,1,31,98,9771,9771
11:04:07,LCD,1,31,98,8078,8078
11:04:08,LCD,1,31,98,3261,3261
11:04:09,LCD,1,31,98,5491,5491
11:04:10,LCD,1,31,98,9331,9331
11:04:11,LCD,1,31,98,7666,7666
11:04:12,LCD,1,31,98,2060,2060
11:04:13,LCD,1,31,98,3004,3004
11:04:14,LCD,1,31,98,6334,6334
11:04:15,LCD,1,31,98,8326,8326
11:04:16,LCD,1,31,98,7627,7627
11:04:17,LCD,1,31,98,5999,5999
11:04:18,LCD,1,31,98,2609,2609
11:04:19,LCD,1,31,98,3034,3034
11:04:21,LCD,1,31,98,1204,1204
11:04:22,LCD,1,31,98,3136,3136
11:04:23,LCD,1,31,98,4168,4168
11:04:24,LCD,1,31,98,9132,9132
11:04:25,LCD,1,31,98,6220,6220
11:04:26,LCD,1,31,98,5302,5302
11:04:27,LCD,1,31,98,5015,5015
11:04:28,LCD,1,31,98,5433,5433
11:04:29,LCD,1,31,98,2276,2276
11:04:30,LCD,1,31,98,6403,6403
11:04:31,LCD,1,31,98,7953,7953
11:04:32,LCD,1,31,98,8421,8421
11:04:33,LCD,1,31,98,1348,1348
11:04:34,LCD,1,31,98,7076,7076
11:04:36,LCD,1,31,98,4039,4039
11:04:37,LCD,1,31,98,3003,3003
11:04:38,LCD,1,31,98,1737,1737
11:04:39,LCD,1,31,98,2164,2164
11:04:41,LCD,1,31,98,5298,5298
11:04:42,LCD,1,31,98,2804,2804
11:04:43,LCD,1,31,98,5978,5978
11:04:44,LCD,1,31,98,6499,6499
11:04:45,LCD,1,31,98,5585,5585
11:04:46,LCD,1,31,98,9615,9615
11:04:47,LCD,1,31,98,1498,1498
11:04:48,LCD,1,31,98,4347,4347
11:04:49,LCD,1,31,98,6418,6418
11:04:50,LCD,1,31,98,601,601
11:04:52,LCD,1,31,98,6974,6974
11:04:53,LCD,1,31,98,9298,9298
11:04:54,LCD,1,31,98,8639,8639
11:04:55,LCD,1,31,98,3445,3445
11:04:56,LCD,1,31,98,5577,5577
11:04:57,LCD,1,31,98,986,986
11:04:58,LCD,1,31,98,8853,8853
11:04:59,LCD,1,31,98,4047,4047
11:05:00,LCD,1,31,98,779,779
11:05:01,LCD,1,31,98,865,865
11:05:02,LCD,1,31,98,9531,9531
11:05:03,LCD,1,31,98,6900,6900
11:05:04,LCD,1,31,98,2590,2590
11:05:05,LCD,1,31,98,523,523
11:05:07,LCD,1,31,98,4905,4905
11:05:08,LCD,1,31,98,6570,6570
11:05:09,LCD,1,31,98,8485,8485
11:05:10,LCD,1,31,98,8046,8046
11:05:11,LCD,1,31,98,1191,1191
11:05:12,LCD,1,31,98,1586,1586
11:05:13,LCD,1,31,98,9018,9018
11:05:14,LCD,1,31,98,5425,5425
11:05:15,LCD,1,31,98,9241,9241
11:05:16,LCD,1,31,98,905,905
11:05:17,LCD,1,31,98,6383,6383
11:05:18,LCD,1,31,98,6157,6157
11:05:19,LCD,1,31,98,1863,1863
11:05:20,LCD,1,31,98,577,8577
11:05:22,LCD,1,31,98,3404,3404
11:05:23,LCD,1,31,98,3309,3309
11:05:24,LCD,1,31,98,4998,4998
11:05:25,LCD,1,31,98,7425,7425
11:05:26,LCD,1,31,98,4399,4399
11:05:27,LCD,1,31,98,360,360
11:05:28,LCD,1,31,98,091,5091
11:05:29,LCD,1,31,98,3253,3253
11:05:30,LCD,1,31,98,651,4651
11:05:31,LCD,1,31,98,3200,3200
11:05:32,LCD,1,31,98,2749,2749
11:05:33,LCD,1,31,98,7419,7419
11:05:34,LCD,1,31,98,4420,4420
11:05:35,LCD,1,31,98,6631,6631
11:05:37,LCD,1,31,98,1013,1013
11:05:38,LCD,1,31,98,9933,9933
11:05:39,LCD,1,31,98,2162,2162
11:05:40,LCD,1,31,98,5191,5191
11:05:42,LCD,1,31,98,4857,4857
11:05:43,LCD,1,31,98,3249,3249
11:05:44,LCD,1,31,98,1864,1864
11:05:45,LCD,1,31,98,1458,1458
11:05:46,LCD,1,31,98,7276,7276
11:05:47,LCD,1,31,98,2433,2433
11:05:48,LCD,1,31,98,7352,7352
11:05:49,LCD,1,31,98,3359,3359
11:05:50,LCD,1,31,98,4446,4446
11:05:51,LCD,1,31,98,4118,4118
11:05:53,LCD,1,31,98,6329,6329
11:05:54,LCD,1,31,98,1399,1399
11:05:55,LCD,1,31,98,1934,1934
11:05:56,LCD,1,31,98,8018,8018
11:05:57,LCD,1,31,98,4383,4383
11:05:58,LCD,1,31,98,9591,9591
11:05:59,LCD,1,31,98,4098,4098
11:06:00,LCD,1,31,98,7181,7181
11:06:01,LCD,1,31,98,372,372
11:06:02,LCD,1,31,98,3938,3938
11:06:03,LCD,1,31,98,9845,9845
11:06:04,LCD,1,31,98,2854,2854
11:06:05,LCD,1,31,98,7278,7278
11:06:07,LCD,1,31,98,3238,3238
11:06:08,LCD,1,31,98,3162,3162
11:06:09,LCD,1,31,98,3624,3624
11:06:10,LCD,1,31,98,7052,7052
11:06:11,LCD,1,31,98,2416,2416
11:06:12,LCD,1,31,98,448,448
11:06:13,LCD,1,31,98,5029,5029
11:06:14,LCD,1,31,98,1679,1679
11:06:15,LCD,1,31,98,7194,7194
11:06:16,LCD,1,31,98,2542,2542
11:06:17,LCD,1,31,98,1678,1678
11:06:18,LCD,1,31,98,4684,4684
11:06:19,LCD,1,31,98,1993,1993
11:06:20,LCD,1,31,98,1409,1409
11:06:21,LCD,1,31,98,6172,6172
11:06:23,LCD,1,31,98,3531,3531
11:06:24,LCD,1,31,98,923,923
11:06:25,LCD,1,31,98,8288,8288
11:06:26,LCD,1,31,98,6121,6121
11:06:27,LCD,1,31,98,2603,2603
11:06:28,LCD,1,31,98,2730,2730
11:06:29,LCD,1,31,98,7945,7945
11:06:30,LCD,1,31,98,6041,6041
11:06:31,LCD,1,31,98,8935,8935
11:06:32,LCD,1,31,98,9560,9560
11:06:33,LCD,1,31,98,3108,3108
11:06:34,LCD,1,31,98,7694,7694
11:06:35,LCD,1,31,98,2839,2839
11:06:37,LCD,1,31,98,4940,4940
11:06:38,LCD,1,31,98,7269,7269
11:06:39,LCD,1,31,98,273,273
11:06:40,LCD,1,31,98,1072,1072
11:06:41,LCD,1,31,98,6183,6183
11:06:43,LCD,0.5,31,98,943,943
11:06:43,LCD,0.5,31,98,8224,8224
11:06:44,LCD,0.5,31,98,982,982
11:06:44,LCD,0.5,31,98,3899,3899
11:06:45,LCD,0.5,31,98,4577,4577
11:06:45,LCD,0.5,31,98,3396,3396
11:06:46,LCD,0.5,31,98,8223,8223
11:06:47,LCD,0.5,31,98,3215,3215
11:06:47,LCD,0.5,31,98,4433,4433
11:06:48,LCD,0.5,31,98,7257,7257
11:06:48,LCD,0.5,31,98,4160,4160
11:06:49,LCD,0.5,31,98,1670,1670
11:06:49,LCD,0.5,31,98,3736,3736
11:06:50,LCD,0.5,31,98,3263,3263
11:06:51,LCD,0.5,31,98,4418,4418
11:06:51,LCD,0.5,31,98,473,473
11:06:52,LCD,0.5,31,98,9051,9051
11:06:52,LCD,0.5,31,98,5632,5632
11:06:53,LCD,0.5,31,98,9307,9307
11:06:54,LCD,0.5,31,98,9764,9764
11:06:54,LCD,0.5,31,98,1780,1780
11:06:55,LCD,0.5,31,98,6510,6510
11:06:55,LCD,0.5,31,98,4849,4849
11:06:56,LCD,0.5,31,98,1127,1127
11:06:56,LCD,0.5,31,98,8248,8248
11:06:57,LCD,0.5,31,98,1876,1876
11:06:57,LCD,0.5,31,98,3563,3563
11:06:58,LCD,0.5,31,98,7897,7897
11:06:59,LCD,0.5,31,98,5778,5778
11:06:59,LCD,0.5,31,98,7315,7315
11:07:00,LCD,0.5,31,98,8487,8487
11:07:00,LCD,0.5,31,98,6863,6863
11:07:01,LCD,0.5,31,98,9422,9422
11:07:02,LCD,0.5,31,98,7612,7612
11:07:02,LCD,0.5,31,98,2686,2686
11:07:03,LCD,2.0,31,98,3096,3096
11:07:04,LCD,2.0,31,98,307,307
11:07:06,LCD,2.0,31,98,6001,6001
11:07:08,LCD,2.0,31,98,4343,4343
11:07:10,LCD,2.0,31,98,5537,5537
11:07:12,LCD,2.0,31,98,2208,2208
11:07:14,LCD,2.0,31,98,7398,7398
11:07:16,LCD,2.0,31,98,2840,2840
11:07:18,LCD,2.0,31,98,4515,4515
11:07:21,LCD,2.0,31,98,1001,1001
11:07:23,LCD,2.0,31,98,1219,1219
11:07:25,LCD,2.0,31,98,8095,8095
11:07:27,LCD,2.0,31,98,5392,5392
11:07:29,LCD,2.0,31,98,5264,5264
11:07:31,LCD,2.0,31,98,8875,8875
11:07:33,LCD,2.0,31,98,6687,6687
11:07:35,LCD,2.0,31,98,1861,1861
11:07:37,LCD,2.0,31,98,9530,9530
11:07:39,LCD,2.0,31,98,6452,6452
11:07:41,LCD,2.0,31,98,3404,3404
11:07:43,LED,2.0,31,98,6,6334
11:08:47,LCD,1,31,98,8,6819
11:08:49,LCD,1,31,98,8,950
11:08:51,LED,1,31,98,6298,6298
11:08:52,LED,1,31,98,7168,7168
11:08:53,LED,1,31,98,3397,3397
11:08:54,LED,1,31,98,328,328
11:08:55,LED,1,31,98,2114,2214
11:08:56,LED,1,31,98,8049,8049
11:08:57,LED,1,31,98,690,690
11:08:58,LED,1,31,98,6011,6011
11:08:59,LED,1,31,98,8595,8595
11:09:00,LED,1,31,98,2549,2549
11:09:01,LED,1,31,98,4194,4194
11:09:02,LED,1,31,98,626,626
11:09:03,LED,1,31,98,1848,1848
11:09:04,LED,1,31,98,413,413
11:09:05,LED,1,31,98,8119,8119
11:09:06,LED,1,31,98,3116,3116
11:09:07,LED,1,31,98,1637,1637
11:09:08,LED,1,31,98,1721,1721
11:09:10,LED,1,31,98,8931,8931
11:09:11,LED,1,31,98,8765,8765
11:09:12,LED,1,31,98,7288,7288
11:09:13,LED,1,31,98,4460,4460
11:09:14,LED,1,31,98,7803,7803
11:09:15,LED,1,31,98,5694,5694
11:09:16,LED,1,31,98,3637,3637
11:09:17,LED,1,31,98,8938,8938
11:09:18,LED,1,31,98,7193,7193
11:09:19,LED,1,31,98,9424,9424
11:09:20,LED,1,31,98,6939,6939
11:09:21,LED,1,31,98,1244,1244
11:09:22,LED,1,31,98,7680,7680
11:09:23,LED,1,31,98,328,328
11:09:24,LED,1,31,98,2347,2347
11:09:25,LED,1,31,98,9045,9045
11:09:26,LED,1,31,98,2967,2967
11:09:27,LED,1,31,98,4881,4881
11:09:28,LED,1,31,98,6950,6950
11:09:29,LED,1,31,98,1372,1372
11:09:30,LED,1,31,98,2786,2786
11:09:31,LED,1,31,98,2219,2219
11:09:33,LED,1,31,98,3868,3868
11:09:34,LED,1,31,98,9846,9846
11:09:35,LED,1,31,98,5647,5647
11:09:37,LED,1,31,98,2157,2157
11:09:38,LED,1,31,98,9766,9766
11:09:39,LED,1,31,98,258,258
11:09:40,LED,1,31,98,1076,1076
11:09:41,LED,1,31,98,3069,3069
11:09:42,LED,1,31,98,6453,6453
11:09:43,LED,1,31,98,9337,9337
11:09:45,LED,1,31,98,6263,6263
11:09:46,LED,1,31,98,8207,8207
11:09:47,LED,1,31,98,9977,9977
11:09:48,LED,1,31,98,3364,3364
11:09:49,LED,1,31,98,2958,2958
11:09:50,LED,1,31,98,1531,1531
11:09:51,LED,1,31,98,4400,4400
11:09:52,LED,1,31,98,7100,7100
11:09:54,LED,1,31,98,6677,6677
11:09:55,LED,1,31,98,2188,2188
11:09:56,LED,1,31,98,4598,4598
11:09:57,LED,1,31,98,4114,5414
11:09:58,LED,1,31,98,7723,7723
11:09:59,LED,1,31,98,2044,2044
11:10:00,LED,1,31,98,3728,3728
11:10:01,LED,1,31,98,6680,6680
11:10:02,LED,0.5,31,98,1690,1690
11:10:02,LED,0.5,31,98,9779,9779
11:10:03,LED,0.5,31,98,650,650
11:10:03,LED,0.5,31,98,5427,5427
11:10:04,LED,0.5,31,98,9904,9904
11:10:04,LED,0.5,31,98,5474,5474
11:10:05,LED,0.5,31,98,5348,5348
11:10:05,LED,0.5,31,98,9667,9667
11:10:06,LED,0.5,31,98,5385,5385
11:10:06,LED,0.5,31,98,1640,1640
11:10:07,LED,0.5,31,98,279,279
11:10:08,LED,0.5,31,98,1622,1622
11:10:08,LED,0.5,31,98,2250,2250
11:10:09,LED,0.5,31,98,2154,2154
11:10:09,LED,0.5,31,98,9281,9281
11:10:10,LED,0.5,31,98,8548,8548
11:10:10,LED,0.5,31,98,4691,4691
11:10:11,LED,0.5,31,98,8252,8252
11:10:11,LED,0.5,31,98,6915,6915
11:10:12,LED,0.5,31,98,6744,6744
11:10:12,LED,0.5,31,98,6082,6082
11:10:13,LED,0.5,31,98,1275,1275
11:10:14,LED,0.5,31,98,6756,6756
11:10:14,LED,0.5,31,98,4519,4519
11:10:15,LED,0.5,31,98,5540,5540
