TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
21:25:10,LCD,0.5,33,83,3891,3891
21:25:11,LCD,0.5,33,83,388,388
21:25:11,LCD,0.5,33,83,9554,9554
21:25:12,LCD,0.5,33,83,2319,2319
21:25:12,LCD,0.5,33,83,7985,7985
21:25:13,LCD,0.5,33,83,7975,7975
21:25:14,LCD,0.5,33,83,9937,9937
21:25:14,LCD,0.5,33,83,5,4952
21:25:15,LCD,0.5,33,83,7265,7265
21:25:16,LCD,0.5,33,83,2500,2500
21:25:16,LCD,0.5,33,83,4960,4960
21:25:17,LCD,0.5,33,83,6903,6903
21:25:18,LCD,0.5,33,83,7616,7616
21:25:18,LCD,0.5,33,83,6165,6165
21:25:19,LCD,0.5,33,83,2821,2821
21:25:19,LCD,0.5,33,83,3034,3034
21:25:20,LCD,0.5,33,83,1963,1963
21:25:20,LCD,0.5,33,83,2554,2554
21:25:21,LCD,0.5,33,83,1807,1807
21:25:22,LCD,0.5,33,83,2434,2434
21:25:22,LCD,0.5,33,83,7303,7303
21:25:23,LCD,0.5,33,83,3967,3967
21:25:23,LCD,0.5,33,83,8554,8554
21:25:24,LCD,0.5,33,83,1387,1387
21:25:24,LCD,0.5,33,83,1979,1979
21:25:25,LCD,0.5,33,83,1139,1139
21:25:26,LCD,0.5,33,83,7237,7237
21:25:26,LCD,0.5,33,83,8794,8794
21:25:27,LCD,0.5,33,83,9288,9288
21:25:27,LCD,0.5,33,83,7381,7381
21:25:28,LCD,0.5,33,83,2063,2063
21:25:29,LCD,0.5,33,82,1177,1177
21:25:30,LCD,0.5,33,82,2328,2328
21:25:31,LCD,0.5,33,82,7435,7435
21:25:31,LCD,0.5,33,82,5171,5171
21:25:32,LCD,0.5,33,82,8005,8005
21:25:32,LCD,0.5,33,82,805,805
21:25:33,LCD,0.5,33,82,228,228
21:25:33,LCD,0.5,33,82,749,3549
21:25:34,LCD,0.5,33,82,5561,5561
21:25:35,LCD,0.5,33,82,622,622
21:25:35,LCD,0.5,33,82,4814,4814
21:25:36,LCD,0.5,33,82,3610,3610
21:25:36,LCD,0.5,33,82,8965,8965
21:25:37,LCD,0.5,33,82,4570,4570
21:25:37,LCD,0.5,33,82,8626,8626
21:25:38,LCD,0.5,33,82,7043,7043
21:25:39,LCD,0.5,33,82,7628,7628
21:25:39,LCD,0.5,33,82,6723,6723
21:25:40,LCD,0.5,33,82,4681,4681
21:25:40,LCD,0.5,33,82,8711,8711
21:25:41,LCD,0.5,33,82,8794,8794
21:25:41,LCD,0.5,33,82,1843,1843
21:25:42,LCD,0.5,33,82,7071,7071
21:25:43,LCD,0.5,33,82,4006,4006
21:25:43,LCD,0.5,33,82,5076,5076
21:25:44,LCD,0.5,33,82,9055,9055
21:25:44,LCD,0.5,33,82,6221,6221
21:25:45,LCD,0.5,33,82,6400,6400
21:25:45,LCD,0.5,33,82,2257,2257
21:25:46,LCD,0.5,33,82,5532,5532
21:25:47,LCD,0.5,33,82,6955,6955
21:25:47,LCD,0.5,33,82,6402,6402
21:25:48,LCD,0.5,33,82,7807,7807
21:25:48,LCD,0.5,33,82,650,1650
21:25:49,LCD,0.5,33,82,6384,6384
21:25:49,LCD,0.5,33,82,684,4684
21:25:50,LCD,0.5,33,82,705,7705
21:25:51,LCD,0.5,33,82,9593,9593
21:25:51,LCD,0.5,33,82,792,792
21:25:52,LCD,0.5,33,82,181,1181
21:25:52,LCD,0.5,33,82,6457,6457
21:25:53,LCD,0.5,33,82,5918,5918
21:25:53,LCD,0.5,33,82,2277,2277
21:25:54,LCD,0.5,33,82,6880,6880
21:25:55,LCD,0.5,33,82,5498,5498
21:25:55,LCD,0.5,33,82,9892,9892
21:25:56,LCD,0.5,33,82,4055,4055
21:25:56,LCD,0.5,33,82,8070,8070
21:25:57,LCD,0.5,33,82,2199,2199
21:25:57,LCD,0.5,33,82,9131,9131
21:25:58,LCD,0.5,33,82,8806,8806
21:25:59,LCD,0.5,33,82,7875,7875
21:25:59,LCD,0.5,33,82,156,156
21:26:00,LCD,0.5,33,82,2152,2152
21:26:00,LCD,0.5,33,82,9919,9919
21:26:01,LCD,0.5,33,82,7858,7858
21:26:01,LCD,0.5,33,82,727,1727
21:26:02,LCD,0.5,33,82,4674,4674
21:26:03,LCD,0.5,33,82,5470,5470
21:26:03,LCD,0.5,33,82,70,70
21:26:04,LCD,0.5,33,82,5766,5766
21:26:04,LCD,0.5,33,82,6487,6487
21:26:05,LCD,0.5,33,82,393,1393
21:26:05,LCD,0.5,33,82,4026,4026
21:26:06,LCD,0.5,33,82,461,461
21:26:07,LCD,0.5,33,82,2216,2216
21:26:07,LCD,0.5,33,82,7529,7529
21:26:08,LCD,0.5,33,82,3835,3835
21:26:08,LCD,0.5,33,82,8349,1949
21:26:09,LCD,0.5,33,82,3822,3822
21:26:09,LCD,0.5,33,82,9233,9233
21:26:10,LCD,0.5,33,82,7093,7093
21:26:11,LCD,0.5,33,82,8880,8880
21:26:11,LCD,0.5,33,82,9728,9728
21:26:12,LCD,0.5,33,82,5487,5487
21:26:12,LCD,0.5,33,82,2293,2293
21:26:13,LCD,0.5,33,82,9029,9029
21:26:13,LCD,0.5,33,82,272,272
21:26:14,LCD,0.5,33,82,7114,7114
21:26:15,LCD,0.5,33,82,7239,7239
21:26:15,LCD,0.5,33,82,3272,3272
21:26:16,LCD,0.5,33,82,3390,3390
21:26:16,LCD,0.5,33,82,1575,1575
21:26:17,LCD,0.5,33,82,9731,9731
21:26:17,LCD,0.5,33,82,7827,7827
21:26:18,LCD,0.5,33,82,3254,3254
21:26:18,LCD,0.5,33,82,8964,8964
21:26:19,LCD,0.5,33,82,6792,6792
21:26:20,LCD,0.5,33,82,883,883
21:26:20,LCD,0.5,33,82,7569,7569
21:26:21,LCD,0.5,33,82,6000,6000
21:26:21,LCD,0.5,33,82,7708,7708
21:26:22,LCD,0.5,33,82,1577,1577
21:26:22,LCD,0.5,33,82,9368,9368
21:26:23,LCD,0.5,33,82,1391,1391
21:26:24,LCD,0.5,33,82,1458,1458
21:26:24,LCD,0.5,33,82,6269,6269
21:26:25,LCD,0.5,33,82,6606,6606
21:26:25,LCD,0.5,33,82,55,55
21:26:26,LCD,0.5,33,82,9212,9212
21:26:26,LCD,0.5,33,82,7687,7687
21:26:27,LCD,0.5,33,82,9991,9991
21:26:28,LCD,0.5,33,82,6609,6609
21:26:28,LCD,0.5,33,82,8661,8661
21:26:30,LCD,0.5,33,83,9632,9632
21:26:30,LCD,0.5,33,83,6603,6603
21:26:31,LCD,0.5,33,83,9413,9439
21:26:32,LCD,0.5,33,83,9938,9998
21:26:32,LCD,0.5,33,83,1496,1496
21:26:33,LCD,0.5,33,83,391,391
21:26:33,LCD,0.5,33,83,3558,3558
21:26:34,LCD,0.5,33,83,9629,9629
21:26:34,LCD,0.5,33,83,9948,9948
21:26:35,LCD,0.5,33,83,7881,7881
21:26:36,LCD,0.5,33,83,7657,7657
21:26:36,LCD,0.5,33,83,1564,1564
21:26:37,LCD,0.5,33,83,1635,1635
21:26:37,LCD,0.5,33,83,4656,4656
21:26:38,LCD,0.5,33,83,3082,3082
21:26:38,LCD,0.5,33,83,7435,7435
21:26:39,LCD,0.5,33,83,1966,1966
21:26:40,LCD,0.5,33,83,3096,3096
21:26:40,LCD,0.5,33,83,9771,9771
21:26:41,LCD,0.5,33,83,7701,7701
21:26:41,LCD,0.5,33,83,225,225
21:26:42,LCD,0.5,33,83,688,7688
21:26:42,LCD,0.5,33,83,3536,9536
21:26:43,LCD,0.5,33,83,378,378
21:26:44,LCD,0.5,33,83,4595,4595
21:26:44,LCD,0.5,33,83,1094,1094
21:26:45,LCD,0.5,33,83,8673,8673
21:26:45,LCD,0.5,33,83,4552,4552
21:26:46,LCD,0.5,33,83,4896,4896
21:26:46,LCD,0.5,33,83,2836,2836
21:26:47,LCD,0.5,33,83,7561,7561
21:26:48,LCD,0.5,33,83,4769,4769
21:26:48,LCD,0.5,33,83,9538,9538
21:26:49,LCD,0.5,33,83,5604,5604
21:26:49,LCD,0.5,33,83,2510,2510
21:26:50,LCD,0.5,33,83,9096,9096
21:26:50,LCD,0.5,33,83,9917,9917
21:26:51,LCD,0.5,33,83,5987,5987
